Date,Title,Topic_CID,Speaker,Text,Seq,Topic_Seq,Speeches_CID,Sitting_Seq
2015-01-29,Non-religious Entities Bidding for Developments Zoned for Places of Worship,012-002-093-003-001,Mdm Speaker, ,1,23,012-002-093-003-001-023,23
2015-01-29,Non-religious Entities Bidding for Developments Zoned for Places of Worship,012-002-093-003-001,Er Dr Lee Bee Wah (Nee Soon),"  Thank you, Mdm Speaker. It is not just the residents who are not happy. A lot of temples are not happy as well, since commercial companies were allowed to tender for the site. I would like to ask the Minister, since it is a commercial company which has the intention of setting up a columbarium, will the Ministry consider disqualifying this company, and re-call a tender. By allowing a commercial company to build a columbarium and later on bringing in a temple, the nature of the operations is very different from a temple itself, operating the place.",1,24,012-002-093-003-001-024,24
2015-01-29,Non-religious Entities Bidding for Developments Zoned for Places of Worship,012-002-093-003-001,Er Dr Lee Bee Wah (Nee Soon),"A second question is, moving forward, will MND disallow commercial companies to tender for religious land in the future?",2,25,012-002-093-003-001-025,25
2015-01-29,Non-religious Entities Bidding for Developments Zoned for Places of Worship,012-002-093-003-001,Mr Khaw Boon Wan,"  Mdm Speaker, as I had indicated, a review is on-going. In fact, the review has been going on for several months. There are different kinds of religious organisations – a church's needs and a temple's needs can be quite different. We have done many rounds of consultation and the consultation will continue to see how best to tighten some of these tender rules to achieve what our planning objectives are. If we want a temple, we really get a temple, and not a commercial columbarium cropping up out of the blue. The review is on-going.",1,26,012-002-093-003-001-026,26
2015-01-29,Non-religious Entities Bidding for Developments Zoned for Places of Worship,012-002-093-003-001,Mr Khaw Boon Wan,"The reason that triggers the review was not this incident in Sengkang. It was that we have got quite a bit of feedback from some of our temples and churches. When they take part in a tender, they often lose out to some other bidders whose congregation is much smaller and who already own an existing place of worship. So, they asked if the Government could build in additional criteria to ascertain needs rather than to simply award the tender to whoever has the deepest pocket. Often, the latter also has external links, being foreigners. And with deep pockets, they were more able to win the tender.",2,27,012-002-093-003-001-027,27
2015-01-29,Non-religious Entities Bidding for Developments Zoned for Places of Worship,012-002-093-003-001,Mr Khaw Boon Wan,"That was what triggered the review. As Members know, it is not easy to assess needs, especially when different kinds of religious organisations are involved, but we will find a way. We will seek religious wisdom. We will meditate on it.",3,28,012-002-093-003-001-028,28
2015-01-29,Non-religious Entities Bidding for Developments Zoned for Places of Worship,012-002-093-003-001,Ms Lee Li Lian (,"<strong style=""color  rgb(51, 51, 51);"">Punggol East</strong>",1,29,012-002-093-003-001-029,29
2015-01-29,Non-religious Entities Bidding for Developments Zoned for Places of Worship,012-002-093-003-001,Mr Khaw Boon Wan,"  Mdm Speaker, as I have said, this is a case where, for many years, the tenders are open to commercial companies without problem. The assumption is that the companies are affiliated to some religious organisations and are a convenient vehicle for the religious organisations to take part in a tender and to execute a project.",1,30,012-002-093-003-001-030,30
2015-01-29,Non-religious Entities Bidding for Developments Zoned for Places of Worship,012-002-093-003-001,Mr Khaw Boon Wan,"In fact, some of us recall that the request to include commercial companies came from the religious organisations because some of them found it more convenient to do so. Because temples and churches are non-profit making, we just assume that profit-making companies would not be taking part in a non-profit making venture. That is how it came about.",2,31,012-002-093-003-001-031,31
2015-01-29,Non-religious Entities Bidding for Developments Zoned for Places of Worship,012-002-093-003-001,Mr Khaw Boon Wan,"Mr Seng Han Thong would know a very popular Chinese opera – Butterfly Lovers. It was in an era of old China when girls, unfortunately, were not allowed to join schools. But there was this young and beautiful talented lady, 祝英台, who wanted to study. So, she disguised herself as a boy, and succeeded in attending the school for three years. The classmates just assumed that girls would not turn up. In hindsight, they asked why they did not suspect. They had noticed that the student looked a little girlish, but just brushed the thought aside as it would be too incredible. And ""he"" turned out to be a girl.",3,32,012-002-093-003-001-032,32
2015-01-29,Non-religious Entities Bidding for Developments Zoned for Places of Worship,012-002-093-003-001,Mr Khaw Boon Wan,"It is a similar situation here. The officials assessing the tender assumed that it must be a company affiliated to some religious organisation. Because they made the highest bid, it was awarded to them. But as I have said, we will find a way to forge a middle path forward. The key point is we will restore the planning objective.",4,33,012-002-093-003-001-033,33
2015-01-29,Non-religious Entities Bidding for Developments Zoned for Places of Worship,012-002-093-003-001,Er Dr Lee Bee Wah, ,1,34,012-002-093-003-001-034,34
2015-01-29,Non-religious Entities Bidding for Developments Zoned for Places of Worship,012-002-093-003-001,Mr Khaw Boon Wan, ,1,35,012-002-093-003-001-035,35
2015-01-29,Non-religious Entities Bidding for Developments Zoned for Places of Worship,012-002-093-003-001,Mr Baey Yam Keng (Tampines), ,1,36,012-002-093-003-001-036,36
2015-01-29,Non-religious Entities Bidding for Developments Zoned for Places of Worship,012-002-093-003-001,Mr Khaw Boon Wan, ,1,37,012-002-093-003-001-037,37
2015-01-29,Non-religious Entities Bidding for Developments Zoned for Places of Worship,012-002-093-003-001,Assoc Prof Fatimah Lateef (Marine Parade), ,1,38,012-002-093-003-001-038,38
2015-01-29,Non-religious Entities Bidding for Developments Zoned for Places of Worship,012-002-093-003-001,Mr Khaw Boon Wan, ,1,39,012-002-093-003-001-039,39
2015-01-29,Non-religious Entities Bidding for Developments Zoned for Places of Worship,012-002-093-003-001,Mr Zaqy Mohamad (Chua Chu Kang), ,1,40,012-002-093-003-001-040,40
2015-01-29,Non-religious Entities Bidding for Developments Zoned for Places of Worship,012-002-093-003-001,Mr Khaw Boon Wan, ,1,41,012-002-093-003-001-041,41
2015-01-29,Rescue and Evacuation Procedures for MRT Network,012-002-093-003-002,Er Dr Lee Bee Wah,asked,1,1,012-002-093-003-002-001,42
2015-01-29,Rescue and Evacuation Procedures for MRT Network,012-002-093-003-002,The Minister for Transport (Mr Lui Tuck Yew),"  Mdm Speaker, let me assure Members of the House that our MRT system is designed to protect commuters in case of fire or smoke in the tunnels or trains. Our underground MRT stations and tunnels are equipped with smoke extraction and tunnel ventilation fans to expel smoke and to supply fresh air in the event of a fire. The materials used for our trains conform to strict fire safety requirements so that smoke emission and the level of smoke toxicity are minimised during any fire outbreak.",1,2,012-002-093-003-002-002,43
2015-01-29,Rescue and Evacuation Procedures for MRT Network,012-002-093-003-002,The Minister for Transport (Mr Lui Tuck Yew),,2,3,012-002-093-003-002-003,44
2015-01-29,Rescue and Evacuation Procedures for MRT Network,012-002-093-003-002,The Minister for Transport (Mr Lui Tuck Yew),"LTA's Code of Practice on Incident Management requires our rail operators to have plans to ensure passenger safety during emergencies and to ensure that their officers are trained to execute these plans promptly and efficiently. For instance, in the event of a fire or smoke in the MRT tunnel, the operators will have to alert SCDF immediately and route affected trains to the nearest station, away from the source of the fire or smoke. If passengers have to detrain onto the tracks, the operators are required to activate the tunnel lights and ventilation system to provide a safe evacuation path.",3,4,012-002-093-003-002-004,45
2015-01-29,Rescue and Evacuation Procedures for MRT Network,012-002-093-003-002,The Minister for Transport (Mr Lui Tuck Yew),,4,5,012-002-093-003-002-005,46
2015-01-29,Rescue and Evacuation Procedures for MRT Network,012-002-093-003-002,The Minister for Transport (Mr Lui Tuck Yew),"The operators' readiness to handle such emergencies is tested regularly by LTA and relevant agencies, such as the SCDF and SPF, through checks as well as table-top and simulated exercises. For example, in August 2013, LTA conducted a joint exercise to test SBS Transit's readiness to respond to an incident of smoke in the tunnels of the North East Line. The learning points were then shared with the rail operators to improve their emergency preparedness.",5,6,012-002-093-003-002-006,47
2015-01-29,Oversight of Operations and Safety of Sentosa Monorail,012-002-093-003-003,Mr Baey Yam Keng,asked,1,1,012-002-093-003-003-001,48
2015-01-29,Oversight of Operations and Safety of Sentosa Monorail,012-002-093-003-003,The Senior Minister of State for National Development (Mr Lee Yi Shyan) (for the Minister for Trade and Industry),"  Mdm Speaker, Sentosa Development Corporation (SDC) is the statutory board that oversees the operations and safety of the Sentosa Express. The operations of the Sentosa Express are managed by Sentosa Leisure Management (SLM), which is fully owned by SDC.",1,2,012-002-093-003-003-002,49
2015-01-29,Oversight of Operations and Safety of Sentosa Monorail,012-002-093-003-003,The Senior Minister of State for National Development (Mr Lee Yi Shyan) (for the Minister for Trade and Industry),,2,3,012-002-093-003-003-003,50
2015-01-29,Oversight of Operations and Safety of Sentosa Monorail,012-002-093-003-003,The Senior Minister of State for National Development (Mr Lee Yi Shyan) (for the Minister for Trade and Industry),"SLM outsources the maintenance of its trains and tracks to SMRT, which has a team of 16 professionals on site at the Sentosa Express Depot. The SMRT team undertakes routine preventive maintenance works, troubleshooting of minor issues as well as repairs of the trains and tracks. A technical team from SLM works closely with the SMRT team as well as the Sentosa Express' Original Equipment Manufacturer (OEM), Hitachi Asia Limited, to undertake a range of regular inspections as well as procure and replace parts.",3,4,012-002-093-003-003-004,51
2015-01-29,Oversight of Operations and Safety of Sentosa Monorail,012-002-093-003-003,Mr Baey Yam Keng,"  Mdm Speaker, a few questions for the Senior Minister of State. I would like to ask  when SDC maintains or operates the monorail, what are the guidelines or regulatory requirements that it adheres to? Which Government agency in Singapore is responsible for enforcing or regulating that aspect? I note that SLM's reply in the",1,5,012-002-093-003-003-005,52
2015-01-29,Oversight of Operations and Safety of Sentosa Monorail,012-002-093-003-003,Mr Baey Yam Keng,"My other question is  the 4 December incident where 61 people were stranded for four hours on the monorail  how do we prevent such an instance from happening again? Industry observers say that the system does not have a walkway that would enable passengers to be rescued easily. Will this pose a danger for passengers on the Sentosa monorail, and how can we further enhance this system?",2,6,012-002-093-003-003-006,53
2015-01-29,Oversight of Operations and Safety of Sentosa Monorail,012-002-093-003-003,Mr Lee Yi Shyan,"<span style=""color  rgb(51, 51, 51);"">  Madam, I thank the Member for the supplementary questions. Yes, it is true that the monorail system, Sentosa Express, follows the stringent requirements of the Japanese monorail system, which is not just used in Japan, but also in China and some Middle Eastern countries. With the OEM's recommended maintenance schedule and parts replacement, SLM working with SMRT carried out those inspections. Some of them are daily; some of them are weekly; others are at the longer intervals. SDC itself also commissions independent audits to make sure that operationally, it is safe and professionally managed. On certain aspects, for instance fire safety, they will have to comply with SCDF's requirements.</span>",1,7,012-002-093-003-003-007,54
2015-01-29,Oversight of Operations and Safety of Sentosa Monorail,012-002-093-003-003,Mr Lee Yi Shyan,"Let me explain a little further about the 4 December incident. For the monorail to run, there is a swinging arm on the monorail and there is a power line that is semi-embedded along the track to supply the power. This arm will have to be in contact with the power line in order to tap on power for it to move. As soon as there is no contact, the train will stop. Unfortunately, in this case, at one end of the terminal, at the Beach Station, the power line has lost some tensile strength. Over a period or a long time of use, the power line can be slightly dislodged, and that was what happened. So, when the train moved off, it entangled the power line and started to cause damages on both sides.",2,8,012-002-093-003-003-008,55
2015-01-29,Oversight of Operations and Safety of Sentosa Monorail,012-002-093-003-003,Mr Lee Yi Shyan,"The first train suffered some damage; the subsequent train which was the one that carried the 61 passengers, got its arm dislocated and was stuck there. The passengers were safe; there was no fire. The train was made of non-combustible materials, both internally as well as the structure. A series of recovery actions started. The first thing that the train company SLM did was to send a rescue train to come in and bring the passengers away. Within the next hour, all passengers had moved on to the rescue train.",3,9,012-002-093-003-003-009,56
2015-01-29,Oversight of Operations and Safety of Sentosa Monorail,012-002-093-003-003,Mr Lee Yi Shyan,"But the second problem, which was not expected, happened. After they transferred all the passengers to the rescue train, because it was on a slope, the new train could not have power to decouple from the stuck train, to move on. A week later, there was a series of enactment and study, and they figured that if they had increased enough power, the train could have actually moved off. On the instruction manual, it was recommended for them to use P1 gear, instead of P2. So, with simulation and so on, they discovered that that could be done.",4,10,012-002-093-003-003-010,57
2015-01-29,Oversight of Operations and Safety of Sentosa Monorail,012-002-093-003-003,Mr Lee Yi Shyan,"What SLM, together with Hitachi, has done is to revise the manual and improved the design of the power line at both ends of the station, such that even if the power line gets weakened over time – because it is metal – there is some protection so that it will not be protruding externally to cause the damages.",5,11,012-002-093-003-003-011,58
2015-01-29,Oversight of Operations and Safety of Sentosa Monorail,012-002-093-003-003,Mr Lee Yi Shyan,"I think they have taken reasonable steps to prevent such incidents from happening. Monorails all over the world do not, like MRT, have a tunnel where you have evacuation route, railing or steps on the side. So I think with its kind of design and passenger load, and its slow speed, we are reasonably confident that such an incident will not happen in future.",6,12,012-002-093-003-003-012,59
2015-01-29,Oversight of Operations and Safety of Sentosa Monorail,012-002-093-003-003,Mr Lee Yi Shyan,"The four hours that the media referred to was the last person that was evacuated. Actually the evacuation took place soon after. Because it was a one-by-one kind of operation, it took a while to get everybody – 61 people – out of the train.",7,13,012-002-093-003-003-013,60
2015-01-29,Containers for Alcohol Sold in Residential Areas,012-002-093-003-004,Mr Zaqy Mohamad,asked,1,1,012-002-093-003-004-001,61
2015-01-29,Containers for Alcohol Sold in Residential Areas,012-002-093-003-004,The Second Minister for Home Affairs (Mr S Iswaran),"<strong style=""background-color  transparent; color  rgb(0, 0, 0);"">(for the Deputy Prime Minister and Minister for Home Affairs)</strong>",1,2,012-002-093-003-004-002,62
2015-01-29,Containers for Alcohol Sold in Residential Areas,012-002-093-003-004,The Second Minister for Home Affairs (Mr S Iswaran),,2,3,012-002-093-003-004-003,63
2015-01-29,Containers for Alcohol Sold in Residential Areas,012-002-093-003-004,The Second Minister for Home Affairs (Mr S Iswaran),"However, where there are law and order concerns in a particular area or neighbourhood, the licensing authority may decide not to grant licences or, in some cases, impose special conditions such as disallowing glass bottles.",3,4,012-002-093-003-004-004,64
2015-01-29,Containers for Alcohol Sold in Residential Areas,012-002-093-003-004,The Second Minister for Home Affairs (Mr S Iswaran),,4,5,012-002-093-003-004-005,65
2015-01-29,Containers for Alcohol Sold in Residential Areas,012-002-093-003-004,The Second Minister for Home Affairs (Mr S Iswaran),The Liquor Control (Supply and Consumption) Bill which was read for the first time in Parliament on 19 January will empower the licensing authority to take even more calibrated measures to actively manage law and order concerns arising from liquor consumption in neighbourhoods.,5,6,012-002-093-003-004-006,66
2015-01-29,Containers for Alcohol Sold in Residential Areas,012-002-093-003-004,Mr Zaqy Mohamad, ,1,7,012-002-093-003-004-007,67
2015-01-29,Containers for Alcohol Sold in Residential Areas,012-002-093-003-004,Mr S Iswaran,"  Madam, I thank the Member for his supplementary quetstion. In general, as I said, the licensing conditions can be modified to take into account the points that the Member has made. For example, in licensing for particular events, this has already been the practice where they impose certain conditions – whether to use plastic containers or others. The Police have also, for example, as reported in the media, worked on some ideas of using tin cans and so on, in the Tekka Market area. So, I think this is part of the process.",1,8,012-002-093-003-004-008,68
2015-01-29,Containers for Alcohol Sold in Residential Areas,012-002-093-003-004,Mr S Iswaran,"We have to just remember that the countervailing consideration is that it does have a bearing on the experience of the patrons and also the business considerations. We have to find a balance. But where the local conditions and situations demand a review, in order to impose certain conditions like these, we will certainly look into that. And I think the new legislation that is being proposed will enhance the range of levers that are available to the licensing authority in order to take more measured and calibrated steps to address some of these disamenities that the Member refers to.",2,9,012-002-093-003-004-009,69
2015-01-29,Additional Anti-terrorism Measures as Singapore Supports Coalition against ISIS,012-002-093-003-005,Mr Alex Yam,asked,1,1,012-002-093-003-005-001,70
2015-01-29,Additional Anti-terrorism Measures as Singapore Supports Coalition against ISIS,012-002-093-003-005,Mr Gerald Giam Yean Song,asked,1,2,012-002-093-003-005-002,71
2015-01-29,Additional Anti-terrorism Measures as Singapore Supports Coalition against ISIS,012-002-093-003-005,The Deputy Prime Minister and Minister for Home Affairs (Mr Teo Chee Hean), ,1,3,012-002-093-003-005-003,72
2015-01-29,Additional Anti-terrorism Measures as Singapore Supports Coalition against ISIS,012-002-093-003-005,Mdm Speaker, ,1,4,012-002-093-003-005-004,73
2015-01-29,Additional Anti-terrorism Measures as Singapore Supports Coalition against ISIS,012-002-093-003-005,Mr Teo Chee Hean,"  Mdm Speaker, our security agencies have good cooperation with their foreign counterparts. They regularly exchange information on the terrorism threat. This includes the reciprocal sharing of information on terrorists and terrorist suspects. Such exchanges take place within the framework of each country's laws, and agreements or understandings with counterpart countries.",1,5,012-002-093-003-005-005,74
2015-01-29,Additional Anti-terrorism Measures as Singapore Supports Coalition against ISIS,012-002-093-003-005,Mr Teo Chee Hean,"We take stringent measures to protect ourselves from any individual, local or foreign, who poses a terrorism threat to Singapore; or who intends to use Singapore to carry out terrorism-related activities. This includes denying a foreign individual entry into Singapore.",2,6,012-002-093-003-005-006,75
2015-01-29,Additional Anti-terrorism Measures as Singapore Supports Coalition against ISIS,012-002-093-003-005,Mr Teo Chee Hean,"While watch-listing and sharing watch-lists are important components of counter-terrorism measures, they cannot be fool-proof in preventing foreign terrorists from entering Singapore. All countries face the challenge of stopping so-called ""clean skins"" – that is, persons who have not previously attracted security attention and are therefore unknown to the authorities. This is compounded by the large number of individuals from many different countries – more than 15,000 in total – who have taken part in the armed conflict in Syria and Iraq, plus others who have been indoctrinated in extremist ideology or trained in violent methods elsewhere.",3,7,012-002-093-003-005-007,76
2015-01-29,Additional Anti-terrorism Measures as Singapore Supports Coalition against ISIS,012-002-093-003-005,Mr Teo Chee Hean,"The case of Mehdi Nemmouche illustrates this problem. Nemmouche was a French national who had fought in Syria. He had travelled through Thailand, Malaysia and Singapore after leaving Syria enroute to Europe, where he went on to carry out an attack in Brussels, Belgium in May 2014, killing four people. He was hitherto not known to the security agencies and therefore had not attracted the attention of countries he travelled through. So, he was not on our watch-list.",4,8,012-002-093-003-005-008,77
2015-01-29,Additional Anti-terrorism Measures as Singapore Supports Coalition against ISIS,012-002-093-003-005,Mr Teo Chee Hean,"Even if a traveller's name does not appear on a watch-list, Singapore, like other countries, reserves the right to deny him entry if he has no bona fide reason for entering Singapore. Singapore also subscribes to INTERPOL's Stolen and Lost Travel Documents database, which allows us to identify anyone who uses a lost or stolen passport to mask his real identity.",5,9,012-002-093-003-005-009,78
2015-01-29,Additional Anti-terrorism Measures as Singapore Supports Coalition against ISIS,012-002-093-003-005,Mr Teo Chee Hean,Mr Alex Yam asked if there has been any heightened threat to Singapore following our deployment of troops to support the coalition against ISIS. There is no indication of a heightened threat to Singapore specific to our support to the coalition against ISIS.,6,10,012-002-093-003-005-010,79
2015-01-29,Additional Anti-terrorism Measures as Singapore Supports Coalition against ISIS,012-002-093-003-005,Mr Teo Chee Hean,"However, the violence in Syria and Iraq continues, and raises the overall threat level in every country. ISIS still attracts extremists and encourages its overseas supporters to carry out attacks on home soil using all means available. In the past six months alone, we have seen ""lone-wolf"" attacks in North America, Europe and Australia. The fact that ""lone-wolves"" are not part of a structured organisation makes it harder for the security agencies to detect and neutralise them.",7,11,012-002-093-003-005-011,80
2015-01-29,Additional Anti-terrorism Measures as Singapore Supports Coalition against ISIS,012-002-093-003-005,Mr Teo Chee Hean,"A case in point is Man Haron Monis, an Iranian refugee who became an Australian national. Monis perpetrated the Lindt Café siege in Sydney in mid-December 2014, where two hostages were killed. This attack occurred even after Australia had raised its security posture, and arrested several persons who posed a terrorism threat in Australia. France was also on heightened alert in January 2015 when the Paris attacks happened. Thus, there is no guarantee that similar attacks can always be prevented here.",8,12,012-002-093-003-005-012,81
2015-01-29,Additional Anti-terrorism Measures as Singapore Supports Coalition against ISIS,012-002-093-003-005,Mr Teo Chee Hean,"Mr Alex Yam has rightly pointed out that self-radicalisation is a problem as it can lead to ""lone-wolf"" attacks. We have had instances of Singaporeans becoming self-radicalised even before the Syrian conflict. ISIS has, however, worsened the threat through its widespread and effective use of social media to radicalise and recruit foreign fighters and supporters.",9,13,012-002-093-003-005-013,82
2015-01-29,Additional Anti-terrorism Measures as Singapore Supports Coalition against ISIS,012-002-093-003-005,Mr Teo Chee Hean,"Our community and religious organisations have put in considerable effort to counter the radical ideology of ISIS and the jihadist terrorists. They recognise the importance of tackling the problem ideologically, to complement security action by the authorities. There is growing international recognition of the need to deal upstream with the ideology that fuels jihadist terrorism. To contribute to this effort, we will be hosting the East Asia Summit Symposium on Religious Rehabilitation and Social Reintegration in April this year. The Symposium will share best practices among participating countries and build capability to counter the terrorists' radical ideology.",10,14,012-002-093-003-005-014,83
2015-01-29,Additional Anti-terrorism Measures as Singapore Supports Coalition against ISIS,012-002-093-003-005,Mr Teo Chee Hean,"Apart from what the Government and community organisations can do, I would also like to emphasise the important role that members of the public play to help protect Singapore against terrorism, in particular self-radicalisation. Family and friends are best placed to notice changes in the people close to them. They should alert the authorities if they suspect that their relative or friend may be at risk of becoming radicalised. And they could be saving their relative or friend from harming themselves and from endangering others.",11,15,012-002-093-003-005-015,84
2015-01-29,Additional Anti-terrorism Measures as Singapore Supports Coalition against ISIS,012-002-093-003-005,Mr Teo Chee Hean,"Our security agencies will continue to take the necessary measures to prevent a terrorist attack from happening here. However, as I explained earlier, there is no guarantee that these measures will always succeed.",12,16,012-002-093-003-005-016,85
