Date,Title,Topic_CID,Speaker,Text,Seq,Topic_Seq,Speeches_CID,Sitting_Seq
2014-02-21,Government's Monkey-trapping Protocols,012-001-091-005-002,Dr Mohamad Maliki Bin Osman,"AVA gives clear guidelines to its contractors and there are guidelines for the capture, the handling and transportation of the animals. We try to minimise the discomfort to the animals when the animals are captured. The contactors are expected to be onsite. The moment they set up the traps, the way the bin trays work, is that the spring is at the bottom of the bin. We put baits there and when the animal goes in, and they press on the string, the cover is closed. The contractors are nearby. They are supposed to immediately bring the monkeys to the AVA for inspection.",2,7,012-001-091-005-002-007,14
2014-02-21,Government's Monkey-trapping Protocols,012-001-091-005-002,Dr Mohamad Maliki Bin Osman,"We are very mindful of the welfare and the well being of the animals. At the same time, on the question on where they site the traps, the Member is right. We do not send them to the nature reserves. Some of these monkeys are very fast. The contractors are giving the site where the feedback was given, and oftentimes, this is near the residential areas. They will not go into the nature reserves but they set up traps where there are feedback of the sighting of monkeys and the nuisance that has been created by the monkeys.",3,8,012-001-091-005-002-008,15
2014-02-21,Government's Monkey-trapping Protocols,012-001-091-005-002,Dr Mohamad Maliki Bin Osman,"To the question of how many has been captured by AVA, I think in the region of about 500 has been captured. In 2013 alone, AVA received about 1,800 feedback from the public related to monkeys. I do not think that is a small number. On average, that is about five feedback a day. I think we take it quite seriously.",4,9,012-001-091-005-002-009,16
2014-02-21,Government's Monkey-trapping Protocols,012-001-091-005-002,Dr Mohamad Maliki Bin Osman,We want to strike a balance between the nuisance that's created by monkeys and the way we treat the monkeys in relation to how do we manage the co-existence of the monkeys and human beings. We hope that they continue to be in the nature reserves and continue to be there. The more they come out of that space and intrude on the space of our residents - and our residents are giving us those feedback – we get concerned about that.,5,10,012-001-091-005-002-010,17
2014-02-21,Government's Monkey-trapping Protocols,012-001-091-005-002,Dr Mohamad Maliki Bin Osman,"In the longer term, we have to try to work with animal welfare groups to ask for their cooperation also to help us mange some of these challenges. Our residents need to also understand how to manage the monkey nuisance, but really, it is very tough. We live in an urban environment. Many of our youngsters grow up in an urban setting, not quite used to such intrusions, if I may call it.",6,11,012-001-091-005-002-011,18
2014-02-21,Government's Monkey-trapping Protocols,012-001-091-005-002,Dr Mohamad Maliki Bin Osman,"The Member also asked about the long-term plans of AVA. AVA looks at it on both perspective  looking at the welfare and well being of the animals, at the same time, understanding the concerns and responding to the feedback that I have received by the residents when it comes to the monkey nuisance.",7,12,012-001-091-005-002-012,19
2014-02-21,Total Tuition Study Grants Given to International Students who Defaulted on Repayment,012-001-091-005-003,Mr Png Eng Huat,asked,1,1,012-001-091-005-003-001,20
2014-02-21,Total Tuition Study Grants Given to International Students who Defaulted on Repayment,012-001-091-005-003,The Minister for Education (Mr Heng Swee Keat),"  Mdm Speaker, International students who receive tuition grants are required to work in a Singapore-based company for three years upon graduation to supplement our labour force.",1,2,012-001-091-005-003-002,21
2014-02-21,Total Tuition Study Grants Given to International Students who Defaulted on Repayment,012-001-091-005-003,The Minister for Education (Mr Heng Swee Keat),"For those who graduated between 2010 and 2013, about eight in 10 international students who received tuition grants in our polytechnics and autonomous universities had either started serving their tuition grant bonds promptly upon graduation and contribute immediately to Singapore's economy, or have been granted approval by MOE to defer their service obligation to pursue further studies. This does not mean that the remaining international students are in default. Some did not start work immediately upon graduation as they have gone overseas for further study but did not seek deferment approval from MOE, some are in the midst of seeking deferment approval, and some are still seeking employment.",2,3,012-001-091-005-003-003,22
2014-02-21,Total Tuition Study Grants Given to International Students who Defaulted on Repayment,012-001-091-005-003,The Minister for Education (Mr Heng Swee Keat),"MOE has in place bond tracking and enforcement measures to track tuition grant recipients for bond fulfilment. However, the current tracking and enforcement efforts need to be tightened to facilitate more immediate and closer tracking of tuition grant recipients who had not yet started work upon graduation, or who have not sought formal approval for deferment. As MOE is tightening the processes and tracking is still in progress, the final figures are not currently available.",3,4,012-001-091-005-003-004,23
2014-02-21,Total Tuition Study Grants Given to International Students who Defaulted on Repayment,012-001-091-005-003,The Minister for Education (Mr Heng Swee Keat),"Action will be taken against those who default on their service obligations by pursuing liquidated damages from these individuals. Where liquidated damages cannot be recovered, their status as bond defaulters will be taken into consideration should they subsequently apply to work or reside in Singapore.",4,5,012-001-091-005-003-005,24
2014-02-21,Total Tuition Study Grants Given to International Students who Defaulted on Repayment,012-001-091-005-003,Mr Png Eng Huat (Hougang), ,1,6,012-001-091-005-003-006,25
2014-02-21,Total Tuition Study Grants Given to International Students who Defaulted on Repayment,012-001-091-005-003,Mr Heng Swee Keat, ,1,7,012-001-091-005-003-007,26
2014-02-21,Total Tuition Study Grants Given to International Students who Defaulted on Repayment,012-001-091-005-003,Mr Yee Jenn Jong (Non-Constituency Member), ,1,8,012-001-091-005-003-008,27
2014-02-21,Total Tuition Study Grants Given to International Students who Defaulted on Repayment,012-001-091-005-003,Mr Heng Swee Keat, ,1,9,012-001-091-005-003-009,28
2014-02-21,Total Tuition Study Grants Given to International Students who Defaulted on Repayment,012-001-091-005-003,Mdm Speaker, ,1,10,012-001-091-005-003-010,29
2014-02-21,Progress Updates on Trans-Pacific Partnership and Regional Comprehensive Economic Partnership,012-001-091-005-004,Assoc Prof Tan Kheng Boon Eugene,asked,1,1,012-001-091-005-004-001,30
2014-02-21,Progress Updates on Trans-Pacific Partnership and Regional Comprehensive Economic Partnership,012-001-091-005-004,The Minister for Trade and Industry (Mr Lim Hng Kiang),"  Mdm Speaker, both the Trans-Pacific Partnership (TPP) and Regional Comprehensive Economic Partnership (RCEP) are envisioned as high-quality agreements to deepen regional economic integration. They serve as possible pathways to an eventual Free Trade Area of the Asia-Pacific (FTAAP).",1,2,012-001-091-005-004-002,31
2014-02-21,Progress Updates on Trans-Pacific Partnership and Regional Comprehensive Economic Partnership,012-001-091-005-004,The Minister for Trade and Industry (Mr Lim Hng Kiang),TPP negotiations started in March 2010 and there have been 19 formal negotiating rounds to date. The last TPP Ministerial was held in Singapore in December 2013. The Ministers had a good discussion on the potential way forward for many outstanding issues in the text. TPP ministers will be meeting again this month from 22 – 25 February 2014 and we expect further progress to be made.,2,3,012-001-091-005-004-003,32
2014-02-21,Progress Updates on Trans-Pacific Partnership and Regional Comprehensive Economic Partnership,012-001-091-005-004,The Minister for Trade and Industry (Mr Lim Hng Kiang),The RCEP negotiations only commenced in May 2013. The third round of negotiations was recently held in Kuala Lumpur from 20 – 24 January 2014. Negotiations on a broad range of issues under the scope of the proposed agreement are thus still at a relatively early stage. The fourth negotiating round will be held in China in April 2014.,3,4,012-001-091-005-004-004,33
2014-02-21,Progress Updates on Trans-Pacific Partnership and Regional Comprehensive Economic Partnership,012-001-091-005-004,The Minister for Trade and Industry (Mr Lim Hng Kiang),"Both the TPP and RCEP are designed to be open and inclusive agreements. Any APEC economy interested to join the TPP, including China, will have to initiate and complete bilateral consultations with existing TPP Parties and secure a consensus agreement for its membership. However, as negotiations intensify and TPP Parties focus on finalising the agreement, prospective members will have less time to conclude those consultations. Nonetheless, as the world's second largest economy and a key link in the Asia Pacific's supply chains, China can contribute to regional economic integration should it decide to join the TPP.",4,5,012-001-091-005-004-005,34
2014-02-21,Progress Updates on Trans-Pacific Partnership and Regional Comprehensive Economic Partnership,012-001-091-005-004,The Minister for Trade and Industry (Mr Lim Hng Kiang),"As for RCEP, negotiations currently involve ASEAN and its FTA partners – namely China, South Korea, Japan, India, Australia and New Zealand -- in the first instance. Other interested economic partners will be able to join the RCEP following the conclusion of negotiations.",5,6,012-001-091-005-004-006,35
2014-02-21,Progress Updates on Trans-Pacific Partnership and Regional Comprehensive Economic Partnership,012-001-091-005-004,The Minister for Trade and Industry (Mr Lim Hng Kiang),"Singapore plays an active role in the negotiations to secure our economic interests. We also contribute where we can to facilitate the process. For example, Singapore hosted the TPP Ministerial Meeting in December 2013, and over the next four days. We also hosted some of the earlier negotiating Rounds -- Round 16 in March 2013 and Round 6 in March 2010.",6,7,012-001-091-005-004-007,36
2014-02-21,Progress Updates on Trans-Pacific Partnership and Regional Comprehensive Economic Partnership,012-001-091-005-004,The Minister for Trade and Industry (Mr Lim Hng Kiang),"Singapore meets with interested countries to share about the TPP and RCEP process. Indeed, the TPP started out as the P4 FTA, otherwise known as the Trans-Pacific Strategic Economic Partnership (TPSEP), comprising Singapore, Brunei, Chile and New Zealand. Singapore, together with the founding members, actively brought onboard other like-minded countries, starting with the USA in 2008. Today, there are 12 members in the TPP.",7,8,012-001-091-005-004-008,37
2014-02-21,Progress Updates on Trans-Pacific Partnership and Regional Comprehensive Economic Partnership,012-001-091-005-004,The Minister for Trade and Industry (Mr Lim Hng Kiang),"Both the TPP and RCEP are important agreements that will further liberalise trade and facilitate regional economic integration, promote growth and create jobs. As we work expeditiously towards their conclusion, Singapore remains firmly guided by the need to ensure that these plurilateral FTAs contribute towards strengthening the multilateral trading system. In this way, we reaffirm rather than detract from the primacy of global free trade.",8,9,012-001-091-005-004-009,38
2014-02-21,Progress Updates on Trans-Pacific Partnership and Regional Comprehensive Economic Partnership,012-001-091-005-004,Assoc Prof Tan Kheng Boon Eugene (Nominated Member), ,1,10,012-001-091-005-004-010,39
2014-02-21,Progress Updates on Trans-Pacific Partnership and Regional Comprehensive Economic Partnership,012-001-091-005-004,Mr Lim Hng Kiang, ,1,11,012-001-091-005-004-011,40
2014-02-21,"Coffeeshops, Supermarkets and Convenience Stores Operating 24 hours near HDB Flats",012-001-091-005-005,Mr Zainal Sapari,asked,1,1,012-001-091-005-005-001,41
2014-02-21,"Coffeeshops, Supermarkets and Convenience Stores Operating 24 hours near HDB Flats",012-001-091-005-005,The Senior Minister of State for National Development and Trade and Industry (Mr Lee Yi Shyan) (for the Minister for National Development),"  There are currently about 250 coffee shops, and 170 supermarkets and convenience stores located within HDB estates which are operating 24 hours a day.",1,2,012-001-091-005-005-002,42
2014-02-21,"Coffeeshops, Supermarkets and Convenience Stores Operating 24 hours near HDB Flats",012-001-091-005-005,The Senior Minister of State for National Development and Trade and Industry (Mr Lee Yi Shyan) (for the Minister for National Development),"To minimise potential inconvenience and noise, HDB will engage such operators to put in place appropriate measures, before they begin operations. These include restricted times for delivery of goods by suppliers, restrictions on unpacking activities at night, and switching off vehicle engines during loading and unloading of goods. Coffee shop operators are additionally required to operate their outdoor refreshment areas only within the hours of 6.00 am to 11.00 pm. HDB conducts regular inspections, including late night and early morning inspections, to ensure that the operators adhere to the specified measures.",2,3,012-001-091-005-005-003,43
2014-02-21,"Coffeeshops, Supermarkets and Convenience Stores Operating 24 hours near HDB Flats",012-001-091-005-005,The Senior Minister of State for National Development and Trade and Industry (Mr Lee Yi Shyan) (for the Minister for National Development),"Generally, the operators will cooperate with HDB and adhere to our advice. In situations where there are repeated complaints, HDB will work with the relevant government agencies to ensure that these facilities do not generate noise and inconvenience to surrounding residents.",3,4,012-001-091-005-005-004,44
2014-02-21,"Coffeeshops, Supermarkets and Convenience Stores Operating 24 hours near HDB Flats",012-001-091-005-005,Mr Baey Yam Keng (Tampines), ,1,5,012-001-091-005-005-005,45
2014-02-21,"Coffeeshops, Supermarkets and Convenience Stores Operating 24 hours near HDB Flats",012-001-091-005-005,Mr Lee Yi Shyan,"  Mdm Speaker, generally, HDB does not specify or restrict the time of operation of business establishments in the estate. That is the general rule. In other words, businesses are free to operate in the hours they deem fit, but for certain areas such as the Outdoor Restriction Areas (ORA), HDB will consult the advisors and grassroots organisations to ensure that the ORA operators operate within the specific hours, such as stopping operations before 11.00 pm.",1,6,012-001-091-005-005-006,46
2014-02-21,"Coffeeshops, Supermarkets and Convenience Stores Operating 24 hours near HDB Flats",012-001-091-005-005,Mr Lee Yi Shyan,We also should realise that 24 hours shops and supermarkets exist for a purpose  there is demand and they cater to workers who work night shifts such as taxi drivers and healthcare workers. Some of them indeed serve to cater to that demand.,2,7,012-001-091-005-005-007,47
2014-02-21,"Coffeeshops, Supermarkets and Convenience Stores Operating 24 hours near HDB Flats",012-001-091-005-005,Mr Lee Yi Shyan,"In balancing the needs of the residents, we have to take a balanced approach. Yes, there have been complaints but the complaints are rather small in perspective. For example, last year, HDB received 60 cases of feedback on noise disturbances from 24 hours coffeeshops. This is about 5% of the 1,200 coffeeshops that there are altogether. There is less than 1% complaints about 24 hours supermarkets. These are manageable. But we also realise that for specific stores and supermarkets, there may be repeated infringement. In those cases, we really got to work very closely with the advisors and grassroots organisations to ensure that the business owners know what is the requirement, and HDB will enforce those requirements.",3,8,012-001-091-005-005-008,48
2014-02-21,Actions against Parties Responsible for Oil Spills,012-001-091-005-006,Ms Faizah Jamal,asked,1,1,012-001-091-005-006-001,49
2014-02-21,Actions against Parties Responsible for Oil Spills,012-001-091-005-006,The Parliamentary Secretary to the Minister for Transport (Assoc Prof Dr Muhammad Faishal Ibrahim),,1,2,012-001-091-005-006-002,50
2014-02-21,Actions against Parties Responsible for Oil Spills,012-001-091-005-006,The Parliamentary Secretary to the Minister for Transport (Assoc Prof Dr Muhammad Faishal Ibrahim),"Most recently, MOT and MPA have worked with various stakeholders to take swift action in cleaning up the oil spillages caused by the collisions of three vessels on 29 January 2014, 30 January and 10 February 2014. MPA is conducting thorough investigations to determine the circumstances leading to the collision and the subsequent oil spillages, and will take appropriate actions against the responsible parties.",2,3,012-001-091-005-006-003,51
2014-02-21,Actions against Parties Responsible for Oil Spills,012-001-091-005-006,The Parliamentary Secretary to the Minister for Transport (Assoc Prof Dr Muhammad Faishal Ibrahim),"In accordance with Singapore's international maritime obligations, MPA submits its marine safety investigation reports to the International Maritime Organization (IMO). MPA also shares the findings of the investigations and the lessons learnt from such investigations with the shipping community. MPA will continue to reinforce the importance of preventive measures so as to minimise the risks of such incidents.",3,4,012-001-091-005-006-004,52
2014-02-21,Actions against Parties Responsible for Oil Spills,012-001-091-005-006,Ms Faizah Jamal, ,1,5,012-001-091-005-006-005,53
2014-02-21,Actions against Parties Responsible for Oil Spills,012-001-091-005-006,Assoc Prof Dr Muhammad Faishal Ibrahim,"  Madam, I thank the Member for the questions. Firstly, I would like to share with the Member that every incident is reported to the IMO, so members of the public can keep track of the developments through the IMO. Secondly, we work very closely not only with IMO, but with other organisations and countries that also promote marine life and looking at the environment. So I want to assure the Member that we certainly would take that into account.",1,6,012-001-091-005-006-006,54
2014-02-21,Actions against Parties Responsible for Oil Spills,012-001-091-005-006,Assoc Prof Dr Muhammad Faishal Ibrahim,"We want to not only keep our waters safe, but also keep our waters clean. It is most important that we keep the waterways safe so that there will not be any incidents that will affect marine life.",2,7,012-001-091-005-006-007,55
2014-02-21,Actions against Parties Responsible for Oil Spills,012-001-091-005-006,Assoc Prof Dr Muhammad Faishal Ibrahim,"I would like to assure the Member that we have the Port Operation Control Centre (POCC) which advises vessels on how they can safely navigate in our waters. For all the instances that we have, the POCC has been able to provide advice to the vessels involved. Even for the three recent collisions that we had last month and early this month, we were able to provide advance traffic information to the vessels.",3,8,012-001-091-005-006-008,56
2014-02-21,Actions against Parties Responsible for Oil Spills,012-001-091-005-006,Assoc Prof Dr Muhammad Faishal Ibrahim,"I would like to assure the Member that while investigations are on-going, we have taken interim measures. First, we have conducted briefings to the shipping community to reinforce the importance of safety of navigation in Singapore waters. We had the first briefing on 13 February. We are also promulgating the Port Marine and Shipping Circulars to the shipping and hovercraft communities, emphasising the importance of navigational safety and maintaining vigilance while navigating. The POCC also broadcasts messages to these vessels at any point in time when necessary to remind them of safety aspects while navigating. At the same time, we are working with a few organisations and countries to develop a safe passage guide for all mariners navigating in the Straits of Malacca and Singapore. These efforts will make our waters safer for navigation and we will keep on bringing home the message that safety is key. As soon as our investigation findings are ready, we will share it with the shipping community.",4,9,012-001-091-005-006-009,57
2014-02-21,Actions against Parties Responsible for Oil Spills,012-001-091-005-006,Mdm Speaker,  Order. I propose to take a break now. I suspend the Sitting and will take the Chair at 3.30 pm.,1,10,012-001-091-005-006-010,58
2014-02-21,Actions against Parties Responsible for Oil Spills,012-001-091-005-006,Mdm Speaker,Sitting accordingly suspended,2,11,012-001-091-005-006-011,59
2014-02-21,Actions against Parties Responsible for Oil Spills,012-001-091-005-006,Mdm Speaker,at 3.00 pm until 3.30 pm.,3,12,012-001-091-005-006-012,60
2014-02-21,Actions against Parties Responsible for Oil Spills,012-001-091-005-006,Mdm Speaker,Sitting resumed at 3.30 pm.,4,13,012-001-091-005-006-013,61
2014-02-21,Actions against Parties Responsible for Oil Spills,012-001-091-005-006,[Mdm Speaker in the Chair],None,1,14,012-001-091-005-006-014,62
2014-02-21,Annual Budget Statement,012-001-091-005-007,The Deputy Prime Minister and Minister for Finance (Mr Tharman Shanmugaratnam),"   Mdm Speaker, I beg to move,",1,1,012-001-091-005-007-001,63
2014-02-21,Annual Budget Statement,012-001-091-005-007,The Deputy Prime Minister and Minister for Finance (Mr Tharman Shanmugaratnam),"""That Parliament approves the financial policy of the Government for the financial year 1st April 2014 to 31st March 2015.""",2,2,012-001-091-005-007-002,64
2014-02-21,Annual Budget Statement,012-001-091-005-007,The Deputy Prime Minister and Minister for Finance (Mr Tharman Shanmugaratnam),"Our Budget for Fiscal Year (FY) 2013 is expected to record an overall surplus of $3.9 billion, or 1.1% of GDP, for FY2013. This is higher than the surplus of $2.4 billion, or 0.7% of GDP, that we had budgeted a year ago.",3,3,012-001-091-005-007-003,65
2014-02-21,Annual Budget Statement,012-001-091-005-007,The Deputy Prime Minister and Minister for Finance (Mr Tharman Shanmugaratnam),"A few factors led to this higher surplus. On the expenditure side, we had temporary delays in the implementation of public infrastructure projects. For example, there were unexpected delays in the construction of the Downtown Line due to the insolvency of one of the contractors.",4,4,012-001-091-005-007-004,66
2014-02-21,Annual Budget Statement,012-001-091-005-007,The Deputy Prime Minister and Minister for Finance (Mr Tharman Shanmugaratnam),"Our revenues were also boosted by higher vehicle quota premium collections, resulting both from a higher-than-expected number of vehicle de-registrations and hence more replacement COEs being issued, as well as more commercial vehicles being renewed. Secondly, stamp duty collections did not fall as much as expected.",5,5,012-001-091-005-007-005,67
2014-02-21,Annual Budget Statement,012-001-091-005-007,The Deputy Prime Minister and Minister for Finance (Mr Tharman Shanmugaratnam),"The stronger fiscal surplus in FY2013 was mainly due to cyclical factors. They will not last, and we should see a tighter budget position in the coming years.",6,6,012-001-091-005-007-006,68
2014-02-21,Annual Budget Statement,012-001-091-005-007,The Deputy Prime Minister and Minister for Finance (Mr Tharman Shanmugaratnam),"The Singapore economy grew by 4.1% in 2013, up from 1.9% a year earlier, supported by a gradually improving external environment and strong domestic construction growth.",7,7,012-001-091-005-007-007,69
2014-02-21,Annual Budget Statement,012-001-091-005-007,The Deputy Prime Minister and Minister for Finance (Mr Tharman Shanmugaratnam),"The global outlook for 2014 is uncertain. The advanced economies are gradually recovering, while the emerging economies are slowing. However, the odds are against a sharp slowdown in the global economy. MTI hence expects the Singapore economy to grow by 2% to 4% in 2014.",8,8,012-001-091-005-007-008,70
2014-02-21,Annual Budget Statement,012-001-091-005-007,The Deputy Prime Minister and Minister for Finance (Mr Tharman Shanmugaratnam),Our labour market remains close to full employment. The unemployment rate for citizens fell to 2.9% in 2013. Job vacancies significantly exceed unemployed workers1 .,9,9,012-001-091-005-007-009,71
2014-02-21,Annual Budget Statement,012-001-091-005-007,The Deputy Prime Minister and Minister for Finance (Mr Tharman Shanmugaratnam),"Wages have continued to pick up. The wages of the median Singaporean worker increased by about 5% in real terms in 2013. Wages also grew for many lower income workers, with those at the 20th percentile of the income ladder seeing real wages go up by around 7%.",10,10,012-001-091-005-007-010,72
2014-02-21,Annual Budget Statement,012-001-091-005-007,The Deputy Prime Minister and Minister for Finance (Mr Tharman Shanmugaratnam),"CPI inflation was lower in 20132. However, higher wages, together with other increases in business costs, are expected to contribute to a slight uptrend in CPI inflation in 2014.",11,11,012-001-091-005-007-011,73
2014-02-21,Annual Budget Statement,012-001-091-005-007,The Deputy Prime Minister and Minister for Finance (Mr Tharman Shanmugaratnam),"Besides consumer price inflation, we have been concerned about property prices, which have risen sharply in recent years. The Government's successive rounds of market-cooling measures are working, with both the HDB resale and private residential prices stabilising. In the meantime, HDB BTO prices have been stable, because we had delinked them from the resale market.",12,12,012-001-091-005-007-012,74
2014-02-21,Annual Budget Statement,012-001-091-005-007,The Deputy Prime Minister and Minister for Finance (Mr Tharman Shanmugaratnam),"Our cooling measures have been aimed at moderating the market, so as to prevent property prices from getting too far out of line with incomes. We are not engineering a hard landing. But neither are we able to eliminate cycles in the property market, with upswings in prices in some years followed by corrections. Given the run-up in prices in the last four years, it is too early to start relaxing our measures. The Government will continue to monitor the property market and adjust our measures when necessary.",13,13,012-001-091-005-007-013,75
2014-02-21,Annual Budget Statement,012-001-091-005-007,The Deputy Prime Minister and Minister for Finance (Mr Tharman Shanmugaratnam),"Our businesses have also faced rising rental costs in the last few years, especially in industrial space. Fundamentally, this has reflected the growth in demand for space, which has exceeded new supply. However, a very large quantity of industrial and shop space is entering the market, and should have a moderating influence over the next few years.",14,14,012-001-091-005-007-014,76
2014-02-21,Annual Budget Statement,012-001-091-005-007,The Deputy Prime Minister and Minister for Finance (Mr Tharman Shanmugaratnam),We have embarked on new directions in our economic and social strategies.,15,15,012-001-091-005-007-015,77
2014-02-21,Annual Budget Statement,012-001-091-005-007,The Deputy Prime Minister and Minister for Finance (Mr Tharman Shanmugaratnam),"First, we are going for quality growth  growth based on innovation and deeper capabilities, that will enable us to sustain rising incomes for Singaporeans. It will also allow us to avoid indefinitely expanding the foreign workforce.",16,16,012-001-091-005-007-016,78
2014-02-21,Annual Budget Statement,012-001-091-005-007,The Deputy Prime Minister and Minister for Finance (Mr Tharman Shanmugaratnam),"Second, we are building a fair and equitable society, with stronger support for those who start off with less, where everyone has a real chance to pursue their aspirations and earn their own success. We are strengthening social safety nets, and mitigating inequalities. And as our population ages, we are keeping quality healthcare affordable and strengthening community networks, to help our seniors enjoy active and fulfilling lives .",17,17,012-001-091-005-007-017,79
2014-02-21,Annual Budget Statement,012-001-091-005-007,The Deputy Prime Minister and Minister for Finance (Mr Tharman Shanmugaratnam),"Achieving quality growth and an inclusive society go hand in hand. Together, they will help average Singaporeans as well as those with lower incomes improve their standards of living over time; ensure a caring hand is always there to help those who run into life's inevitable difficulties; and enable everyone to contribute to Singapore in meaningful ways.",18,18,012-001-091-005-007-018,80
2014-02-21,Annual Budget Statement,012-001-091-005-007,The Deputy Prime Minister and Minister for Finance (Mr Tharman Shanmugaratnam),Budget 2014 will reinforce and build on these new directions.,19,19,012-001-091-005-007-019,81
2014-02-21,Annual Budget Statement,012-001-091-005-007,The Deputy Prime Minister and Minister for Finance (Mr Tharman Shanmugaratnam),"We are transforming our economy to create higher value industries and quality jobs for Singaporeans in the next decade and beyond. We are investing in new manufacturing capabilities, to make use of advanced robotics, new sensor technologies and networks of Internet-enabled devices. We are developing an ecosystem to exploit Big Data and open promising new services opportunities. And we are taking advantage of the huge demand in Asia and other parts of the emerging world in fields where our companies are strong, such as in urban solutions and a whole range of services for Asia's growing middle classes.",20,20,012-001-091-005-007-020,82
2014-02-21,Annual Budget Statement,012-001-091-005-007,The Deputy Prime Minister and Minister for Finance (Mr Tharman Shanmugaratnam),"There is no lack of demand for what Singapore can offer. But we are also changing how we grow, in a fundamental way. We must adapt to the permanent reality of a tight labour market, and transform every sector of the economy to achieve higher productivity and skills. This is the only way we can sustain higher incomes for Singaporeans.",21,21,012-001-091-005-007-021,83
