Date,Title,Topic_CID,Speaker,Text,Seq,Topic_Seq,Speeches_CID,Sitting_Seq
2015-07-14,Measures to Help Residents whose Flats Do Not Enjoy Direct Lift Access,012-002-093-021-001,Mr Zaqy Mohamad (Chua Chu Kang),"One more question – I am glad to hear that the pilot trials are underway. The question would be would the pilots resolve the cost cap issues, and what is the likelihood?",3,11,012-002-093-021-001-011,11
2015-07-14,Measures to Help Residents whose Flats Do Not Enjoy Direct Lift Access,012-002-093-021-001,Mr Lee Yi Shyan,"  Mdm Speaker, I thank the Member for his supplementary questions. Our assistance rendered to households facing medical conditions and mobility issues is very targeted and specific. So, I would encourage the Member to refer those cases to us to look and see how best we can help them. If they are willing to be open to flats with lift access in other locations, I am sure we can find alternatives for them.",1,12,012-002-093-021-001-012,12
2015-07-14,Measures to Help Residents whose Flats Do Not Enjoy Direct Lift Access,012-002-093-021-001,Mr Lee Yi Shyan,"The 200 blocks or so that are left in the LUP that cannot be done up, as I have said, it is either because of cost reasons or because of technical constraints. For cost reasons, the range is very wide. It can be as high as $200,000 per benefiting unit. In cases like these, if you build a conventional new lift, it serves only two or maybe four units. So, the cost is very high. We have to consider whether that is the best use of our resources. For $200,000, you can build a brand new 3-room flat. And also, if the residents were to have a share, the burden on the residents will also be very high.",2,13,012-002-093-021-001-013,13
2015-07-14,Measures to Help Residents whose Flats Do Not Enjoy Direct Lift Access,012-002-093-021-001,Mr Lee Yi Shyan,"As for our pilot trials, the vacuum and platform lifts are low-cost alternatives. The vacuum lift is one that works on differential air pressure. But such lifts will have limitations in terms of how tall a building they can serve. Typically, it is a two- to three-storey building. For flats that have such problems – low-rise flats, very few benefiting units – technically, if the space and so on can accommodate, this might be the solution. We are doing the trial now. We have to see how the public will respond to the trial. The downside, though, is that it is smaller and much slower, about one-fifth or one-quarter of the speed of a normal lift. People who use it would be wheelchair users who really need the access and do not have other alternatives.",3,14,012-002-093-021-001-014,14
2015-07-14,Measures to Help Residents whose Flats Do Not Enjoy Direct Lift Access,012-002-093-021-001,Mr Lee Yi Shyan,"All in, we will continue to look for possible solutions, including what the Member has suggested, and try to reduce the number as best as we can.",4,15,012-002-093-021-001-015,15
2015-07-14,Measures to Help Residents whose Flats Do Not Enjoy Direct Lift Access,012-002-093-021-001,Mr Gan Thiam Poh (Pasir Ris-Punggol), ,1,16,012-002-093-021-001-016,16
2015-07-14,Measures to Help Residents whose Flats Do Not Enjoy Direct Lift Access,012-002-093-021-001,Mr Lee Yi Shyan,"  The two trials that we talk about, one has been installed in a commercial building. I think it is about three-storey high. The other one – the platform lift – has been installed in a car park complex, which is also a three-storey high building. The first one is already open to trial; we just started. A fair amount of trial period would be at least six months to gauge the response. The longer we have it, the more we can also ascertain its reliability because it all depends on the traffic and how people use it, and whether they can live up to the manufacturers' promise. The other platform lift is still under trial, to be commissioned soon.",1,17,012-002-093-021-001-017,17
2015-07-14,Measures to Help Residents whose Flats Do Not Enjoy Direct Lift Access,012-002-093-021-001,Mr Lee Yi Shyan,"So, I think a reasonable period of six months to a year would be good, before we roll out to more estates for implementation.",2,18,012-002-093-021-001-018,18
2015-07-14,Measures to Help Residents whose Flats Do Not Enjoy Direct Lift Access,012-002-093-021-001,Mr Baey Yam Keng (Tampines),"  Thank you, Mdm Speaker. I would like to ask the Senior Minister of State about the trials. We are trying to solve the issue of very few benefiting units, which cannot afford the cost, but why do we have these trials in commercial buildings or car parks where they are public areas and probably experience heavier usage? So, my question is whether the assessment would be equitable in an HDB housing setting?",1,19,012-002-093-021-001-019,19
2015-07-14,Measures to Help Residents whose Flats Do Not Enjoy Direct Lift Access,012-002-093-021-001,Mr Baey Yam Keng (Tampines),"The second question is, I hear that the cost would be something that will be more favourable. May I know with these two new systems, what is the minimum number of benefiting units that can justify the cost?",2,20,012-002-093-021-001-020,20
2015-07-14,Measures to Help Residents whose Flats Do Not Enjoy Direct Lift Access,012-002-093-021-001,Mr Baey Yam Keng (Tampines),"The last question is, among the 200 blocks in Singapore which do not LUP, do they include blocks where most parts of the units have lifts but due to segmentation, some units are not benefiting from those? I have a few in my area. Will these units be eligible and considered for this new LUP if these trials are successful?",3,21,012-002-093-021-001-021,21
2015-07-14,Measures to Help Residents whose Flats Do Not Enjoy Direct Lift Access,012-002-093-021-001,Mr Lee Yi Shyan,"  With regard to the last question, the 200-over blocks include those that are partially served by lifts to every floor now. Because of the block configuration and the way that they are designed – different heights and so on – certain parts of the block are just not possible to have lift access, whereas a good part of the block already has lift access to every floor.",1,22,012-002-093-021-001-022,22
2015-07-14,Measures to Help Residents whose Flats Do Not Enjoy Direct Lift Access,012-002-093-021-001,Mr Lee Yi Shyan,"As for the trials, based on our estimation, we can extend to a few dozen of such low-rise blocks. They are all spread out nationwide. The various Members would know where they are. But, we are still gathering experience. One of the reasons why we do it in a commercial area, is because the usage is higher than residential. It would help us collect data faster, in terms of heavier frequency of use.",2,23,012-002-093-021-001-023,23
2015-07-14,Measures to Help Residents whose Flats Do Not Enjoy Direct Lift Access,012-002-093-021-001,Mr Seah Kian Peng (Marine Parade), ,1,24,012-002-093-021-001-024,24
2015-07-14,Measures to Help Residents whose Flats Do Not Enjoy Direct Lift Access,012-002-093-021-001,Mr Lee Yi Shyan,,1,25,012-002-093-021-001-025,25
2015-07-14,Measures to Help Residents whose Flats Do Not Enjoy Direct Lift Access,012-002-093-021-001,Mr Zaqy Mohamad, ,1,26,012-002-093-021-001-026,26
2015-07-14,Measures to Help Residents whose Flats Do Not Enjoy Direct Lift Access,012-002-093-021-001,Mr Lee Yi Shyan,,1,27,012-002-093-021-001-027,27
2015-07-14,Measures to Help Residents whose Flats Do Not Enjoy Direct Lift Access,012-002-093-021-001,Mr Lee Yi Shyan,"The two trials that we talk about are meant for low-rise blocks. We have to look for other kinds of solutions that will bring the lift service all the way to the 12th floor. So far, Members may recall that initially, we had 1,000 blocks that were found to be difficult to have lift access. But through a combination of solutions, we managed to reduce them to about 200.",2,28,012-002-093-021-001-028,28
2015-07-14,Measures to Help Residents whose Flats Do Not Enjoy Direct Lift Access,012-002-093-021-001,Mr Lee Yi Shyan,"What are these solutions? Some of them are, for instance, lifts that do not use a lot of headroom. So, we can bring the lift all the way to the 12th floor because that is the maximum it can go. Otherwise, you will sacrifice the top floor – they will go without lifts. The other solution is a bubble lift – in some of the Members' areas, there are bubble lifts. These lifts do away with lift shafts, reducing the need to have strong foundational work required to support the lift shafts. The other solution would be building a long bridge to the lift shafts. In other words, you cannot bring the lift shaft so close to the building; instead, you have to extend it out because the buildings have got uneven vertical facades. So, the solution was to build outwards and build excess. We have to continue to explore such solutions. LUP has covered 98% of fats, as the Member has noticed. As in many things, the last 2% will be very challenging, very costly, and also technically difficult. We will see how best we can continue to find solutions for this 2%.",3,29,012-002-093-021-001-029,29
2015-07-14,Measures to Help Residents whose Flats Do Not Enjoy Direct Lift Access,012-002-093-021-001,Mr Gan Thiam Poh, ,1,30,012-002-093-021-001-030,30
2015-07-14,Measures to Help Residents whose Flats Do Not Enjoy Direct Lift Access,012-002-093-021-001,Mr Lee Yi Shyan,"<span style=""color  rgb(51, 51, 51);""> </span>",1,31,012-002-093-021-001-031,31
2015-07-14,Updating Change of Address in Identity Cards,012-002-093-021-002,Dr Intan Azura Mokhtar,asked,1,1,012-002-093-021-002-001,32
2015-07-14,Updating Change of Address in Identity Cards,012-002-093-021-002,Mr David Ong,asked,1,2,012-002-093-021-002-002,33
2015-07-14,Updating Change of Address in Identity Cards,012-002-093-021-002,The Second Minister for Home Affairs (Mr S Iswaran)(,"<strong style=""color  rgb(0, 0, 0); background-color  transparent;"">for the Deputy Prime Minister and Minister for Home Affairs) </strong>",1,3,012-002-093-021-002-003,34
2015-07-14,Updating Change of Address in Identity Cards,012-002-093-021-002,Mdm Speaker, ,1,4,012-002-093-021-002-004,35
2015-07-14,Updating Change of Address in Identity Cards,012-002-093-021-002,Mr S Iswaran,"  Thank you. Madam, the National Registration Act requires NRIC holders to report any change in their place of residence to the Immigration and Checkpoints Authority (ICA) or Police within 28 days of the change. Any change will also be reflected on their NRICs. This applies to both property owners and rental tenants. Failure to do so is an offence and punishable by a fine or imprisonment, or both. Over the past three years, 61 persons were convicted for failure to report a change of their place of residence, an offence typically committed in furtherance of other criminal offences.",1,5,012-002-093-021-002-005,36
2015-07-14,Updating Change of Address in Identity Cards,012-002-093-021-002,Mr S Iswaran,"Updated address records are necessary for Government agencies to get in touch with individuals for various purposes, including the registration of voters by the Elections Department, and contact tracing in a disease outbreak situation. This applies to owners as well as rental tenants.",2,6,012-002-093-021-002-006,37
2015-07-14,Updating Change of Address in Identity Cards,012-002-093-021-002,Mr S Iswaran,"Similarly, owners or rental tenants should use their current address for commercial transactions, including obtaining a credit facility. A person who uses an outdated rental address when he is no longer staying at the location will not be traceable and will cause inconvenience to current residents of that address. If a tenant dishonestly uses an outdated address to secure a licensed loan, he can be punishable under the Penal Code. Police will also act firmly against borrowers who obtain unlicensed loans with their outdated addresses. Under section 28C of the Moneylenders Act, such borrowers may face imprisonment for up to a year.",3,7,012-002-093-021-002-007,38
2015-07-14,Updating Change of Address in Identity Cards,012-002-093-021-002,Mr S Iswaran,"To ensure that the change of address facility is not abused, including for criminal purposes, ICA requires the NRIC holder to show documentary proof that he is residing in the property before effecting the change.",4,8,012-002-093-021-002-008,39
2015-07-14,Updating Change of Address in Identity Cards,012-002-093-021-002,Mr S Iswaran,ICA works with HDB to inform property owners during property sale transactions of the need for timely update of address. This legal requirement is also made known on ICA's and HDB's web sites and disseminated through ICA's numerous outreach exhibitions.,5,9,012-002-093-021-002-009,40
2015-07-14,Updating Change of Address in Identity Cards,012-002-093-021-002,Mr S Iswaran,Individuals who believe that their address has been wrongfully used should lodge a report with ICA or the Police so that the authorities can investigate the matter.,6,10,012-002-093-021-002-010,41
2015-07-14,Updating Change of Address in Identity Cards,012-002-093-021-002,Dr Intan Azura Mokhtar (Ang Mo Kio), ,1,11,012-002-093-021-002-011,42
2015-07-14,Updating Change of Address in Identity Cards,012-002-093-021-002,Mr S Iswaran, ,1,12,012-002-093-021-002-012,43
2015-07-14," Instances where ""Move-on"" Powers were Invoked",012-002-093-021-003,Mr Christopher de Souza –,None,1,1,012-002-093-021-003-001,44
2015-07-14," Instances where ""Move-on"" Powers were Invoked",012-002-093-021-003,6,To ask,1,2,012-002-093-021-003-002,45
2015-07-14," Instances where ""Move-on"" Powers were Invoked",012-002-093-021-003,Ms Ellen Lee (Sembawang), ,1,3,012-002-093-021-003-003,46
2015-07-14," Instances where ""Move-on"" Powers were Invoked",012-002-093-021-003,Mr S Iswaran,,1,4,012-002-093-021-003-004,47
2015-07-14," Instances where ""Move-on"" Powers were Invoked",012-002-093-021-003,Mr S Iswaran,"Before move-on orders were introduced, Police could either warn an offender and follow-up with post-event investigations in the case of a non-arrestable offence, or arrest an offender on the spot in the case of an arrestable offence. The first option presented limited scope for officers to prevent incidents from escalating, while the latter option limited the flexibility of Police action in cases where the offender did not pose a substantial threat and was, in fact, amenable to counsel.",2,5,012-002-093-021-003-005,48
2015-07-14," Instances where ""Move-on"" Powers were Invoked",012-002-093-021-003,Mr S Iswaran,"Since the Public Order Act was enacted in 2009, 20 move-on orders have been issued by the Police. Nineteen subjects of the orders complied and no further adverse incident took place. The remaining subject failed to comply with the order and was subsequently arrested.",3,6,012-002-093-021-003-006,49
2015-07-14,Lasting Legacy from Recent SEA Games,012-002-093-021-004,Dr Benedict Tan,asked,1,1,012-002-093-021-004-001,50
2015-07-14,Lasting Legacy from Recent SEA Games,012-002-093-021-004,"The Minister for Culture, Community and Youth (Mr Lawrence Wong)","  Madam, the recently-concluded SEA Games was a sporting milestone for Singapore. Indeed, we must build on its success, which was a great example of how, by working together as one Team Singapore, we can excel and do our nation proud.",1,2,012-002-093-021-004-002,51
2015-07-14,Lasting Legacy from Recent SEA Games,012-002-093-021-004,"The Minister for Culture, Community and Youth (Mr Lawrence Wong)",,2,3,012-002-093-021-004-003,52
2015-07-14,Lasting Legacy from Recent SEA Games,012-002-093-021-004,"The Minister for Culture, Community and Youth (Mr Lawrence Wong)","Our Team Singapore athletes put up their best ever performance at the SEA Games. This shows that our High Performance Sports system is on the right track. We will do an after-action review and apply the lessons learnt to further strengthen the system, so that more of our athletes can go on to excel in future SEA Games and on a bigger stage – the Asian Games, Commonwealth Games, as well as the Olympics.",3,4,012-002-093-021-004-004,53
2015-07-14,Lasting Legacy from Recent SEA Games,012-002-093-021-004,"The Minister for Culture, Community and Youth (Mr Lawrence Wong)",,4,5,012-002-093-021-004-005,54
2015-07-14,Lasting Legacy from Recent SEA Games,012-002-093-021-004,"The Minister for Culture, Community and Youth (Mr Lawrence Wong)","First, we will continue to find ways to improve the training and development of our athletes, for example, by strengthening our partnerships with the National Sports Associations (NSAs) to improve their quality of coaching, to work out individual athlete development plans and high performance programmes. We will also strengthen the support offered by the Singapore Sports Institute to national athletes, for example, by enhancing the sports science and sports analytics support to them.",5,6,012-002-093-021-004-006,55
2015-07-14,Lasting Legacy from Recent SEA Games,012-002-093-021-004,"The Minister for Culture, Community and Youth (Mr Lawrence Wong)",,6,7,012-002-093-021-004-007,56
2015-07-14,Lasting Legacy from Recent SEA Games,012-002-093-021-004,"The Minister for Culture, Community and Youth (Mr Lawrence Wong)","Second, we will improve youth athlete development, so that more promising student-athletes will have the opportunity to excel in their sports and don national colours, while continuing their education. The review of the Singapore Sports School, which is now underway, will provide for this.",7,8,012-002-093-021-004-008,57
2015-07-14,Lasting Legacy from Recent SEA Games,012-002-093-021-004,"The Minister for Culture, Community and Youth (Mr Lawrence Wong)",,8,9,012-002-093-021-004-009,58
2015-07-14,Lasting Legacy from Recent SEA Games,012-002-093-021-004,"The Minister for Culture, Community and Youth (Mr Lawrence Wong)","Third, we will build on the support of employers, so that national athletes who have to juggle sports and work can get the support they need to train and compete for Singapore.",9,10,012-002-093-021-004-010,59
2015-07-14,Lasting Legacy from Recent SEA Games,012-002-093-021-004,"The Minister for Culture, Community and Youth (Mr Lawrence Wong)",,10,11,012-002-093-021-004-011,60
2015-07-14,Lasting Legacy from Recent SEA Games,012-002-093-021-004,"The Minister for Culture, Community and Youth (Mr Lawrence Wong)",There was strong community interest in the SEA Games. More than half a million people attended the various sporting events and activities. And there are currently over 60 million views of the broadcasts of the various events on the SEA Games YouTube channel.,11,12,012-002-093-021-004-012,61
2015-07-14,Lasting Legacy from Recent SEA Games,012-002-093-021-004,"The Minister for Culture, Community and Youth (Mr Lawrence Wong)",,12,13,012-002-093-021-004-013,62
2015-07-14,Lasting Legacy from Recent SEA Games,012-002-093-021-004,"The Minister for Culture, Community and Youth (Mr Lawrence Wong)","Through the packed venues at every sporting event, we could clearly see that there can be great demand from Singaporeans to catch sporting action ""live"" in our stadiums and arenas. So, we will build on this interest by making our sports calendar more vibrant – providing Singaporeans a wider choice and an array of sporting events to attend, be it the upcoming FINA World Junior Championships in August, the Women's Tennis Association Finals in October, or the Netball Nations Cup in December. Our goal is to promote a culture of attending sporting events with friends and family, so that, in the process, inspire Singaporeans to engage in sports themselves, whether at the recreational, competitive or even the high performance levels.",13,14,012-002-093-021-004-014,63
2015-07-14,Lasting Legacy from Recent SEA Games,012-002-093-021-004,"The Minister for Culture, Community and Youth (Mr Lawrence Wong)",,14,15,012-002-093-021-004-015,64
2015-07-14,Lasting Legacy from Recent SEA Games,012-002-093-021-004,"The Minister for Culture, Community and Youth (Mr Lawrence Wong)","We will also continue to grow the ActiveSG movement. It currently has 815,000 members, and we will provide more opportunities for Singaporeans to adopt an active lifestyle.",15,16,012-002-093-021-004-016,65
2015-07-14,Lasting Legacy from Recent SEA Games,012-002-093-021-004,"The Minister for Culture, Community and Youth (Mr Lawrence Wong)",,16,17,012-002-093-021-004-017,66
2015-07-14,Lasting Legacy from Recent SEA Games,012-002-093-021-004,"The Minister for Culture, Community and Youth (Mr Lawrence Wong)","The most heartening aspect of the Games for me was the strong demonstration of the Singapore Spirit throughout the Games. Our many volunteers worked hard, day and night, to put together a great experience for Singaporeans and visitors from the region. So, we will strengthen sports volunteerism as one of the legacies of the SEA Games.",17,18,012-002-093-021-004-018,67
2015-07-14,Lasting Legacy from Recent SEA Games,012-002-093-021-004,"The Minister for Culture, Community and Youth (Mr Lawrence Wong)",,18,19,012-002-093-021-004-019,68
2015-07-14,Lasting Legacy from Recent SEA Games,012-002-093-021-004,"The Minister for Culture, Community and Youth (Mr Lawrence Wong)",There were many instances where the Singapore Spirit shone bright – with spectators singing the National Anthem with gusto; great sportsmanship exhibited by our athletes; and people who stayed back to help clean the venues after events.,19,20,012-002-093-021-004-020,69
2015-07-14,Lasting Legacy from Recent SEA Games,012-002-093-021-004,"The Minister for Culture, Community and Youth (Mr Lawrence Wong)",,20,21,012-002-093-021-004-021,70
2015-07-14,Lasting Legacy from Recent SEA Games,012-002-093-021-004,"The Minister for Culture, Community and Youth (Mr Lawrence Wong)","These instances clearly demonstrated the Singapore Spirit – of unity, resilience and pride in our nation. So, we will continue to nurture and grow the Singapore Spirit in all of us, so that we can continue to stay united as a people, and strong as a nation.",21,22,012-002-093-021-004-022,71
2015-07-14,Lasting Legacy from Recent SEA Games,012-002-093-021-004,"The Minister for Culture, Community and Youth (Mr Lawrence Wong)",,22,23,012-002-093-021-004-023,72
2015-07-14,Lasting Legacy from Recent SEA Games,012-002-093-021-004,"The Minister for Culture, Community and Youth (Mr Lawrence Wong)","In the coming months, as we celebrate our Golden Jubilee, there will be more opportunities for sports to rally the nation. The ASEAN Para Games in December is one such an opportunity and I look forward to seeing Singaporeans come together again, this time in support of our Team Singapore para athletes, in the same way that they turned up to cheer for Team Singapore at the SEA Games.",23,24,012-002-093-021-004-024,73
2015-07-14,Sign-up Rate for ActiveSG,012-002-093-021-005,Dr Chia Shi-Lu,asked,1,1,012-002-093-021-005-001,74
2015-07-14,Sign-up Rate for ActiveSG,012-002-093-021-005,Mr Lawrence Wong,"  Madam, we launched ActiveSG as the national movement for sports in April last year. Since then, 815,000 persons have signed up, of which close to 90% are Singapore citizens, the rest being Permanent Residents. About three in five ActiveSG members have utilised their free ActiveSG credits to book a sports facility or to sign up for a sports programme.",1,2,012-002-093-021-005-002,75
2015-07-14,Sign-up Rate for ActiveSG,012-002-093-021-005,Mr Lawrence Wong,,2,3,012-002-093-021-005-003,76
2015-07-14,Sign-up Rate for ActiveSG,012-002-093-021-005,Mr Lawrence Wong,"The encouraging response has far exceeded our expectations for the first year. To encourage more Singaporeans to sign up for ActiveSG, and to use their ActiveSG credits, we will expand the range of ActiveSG programmes to offer more quality opportunities for sports participation.",3,4,012-002-093-021-005-004,77
2015-07-14,Sign-up Rate for ActiveSG,012-002-093-021-005,Mr Lawrence Wong,,4,5,012-002-093-021-005-005,78
2015-07-14,Sign-up Rate for ActiveSG,012-002-093-021-005,Mr Lawrence Wong,"ActiveSG will work with schools to provide additional opportunities for students to participate in sports, whether it is to pick up a new sport, go further in a sport they are already participating in, or to take part in a sports competition or league.",5,6,012-002-093-021-005-006,79
2015-07-14,Sign-up Rate for ActiveSG,012-002-093-021-005,Mr Lawrence Wong,,6,7,012-002-093-021-005-007,80
2015-07-14,Sign-up Rate for ActiveSG,012-002-093-021-005,Mr Lawrence Wong,"One example is the Basketball Developmental League for school teams that did not qualify for the National Round of the B Division Inter-School Basketball Championships. So, these are students interested in playing basketball but they did not qualify for the B Division Inter-School Championships. Each team was allowed to field more players than usual, so that those who did not make it to the school team can get a chance to compete. ActiveSG also recently ran a camp for youth sports leaders, so that they can give back to the community by developing sports programmes for others.",7,8,012-002-093-021-005-008,81
2015-07-14,Sign-up Rate for ActiveSG,012-002-093-021-005,Mr Lawrence Wong,,8,9,012-002-093-021-005-009,82
2015-07-14,Sign-up Rate for ActiveSG,012-002-093-021-005,Mr Lawrence Wong,"We are also working with companies. So, building on the successful partnership with Comfort Delgro to encourage taxi drivers to participate in sports, ActiveSG will now engage other corporate partners to design sports programmes for their employees.",9,10,012-002-093-021-005-010,83
2015-07-14,Sign-up Rate for ActiveSG,012-002-093-021-005,Mr Lawrence Wong,,10,11,012-002-093-021-005-011,84
2015-07-14,Sign-up Rate for ActiveSG,012-002-093-021-005,Mr Lawrence Wong,"Overall, we want to ride on the momentum of a successful SEA Games, as I had mentioned earlier just now in my reply, and ActiveSG will aim to increase its outreach and offerings, so that more Singaporeans can live better through sports.",11,12,012-002-093-021-005-012,85
2015-07-14,Sign-up Rate for ActiveSG,012-002-093-021-005,Dr Chia Shi-Lu (Tanjong Pagar),  I thank the Minister for the response. ActiveSG has received a very good response from all Singaporeans and that is the main reason why I tabled this question. Two supplementary questions.,1,13,012-002-093-021-005-013,86
2015-07-14,Sign-up Rate for ActiveSG,012-002-093-021-005,Dr Chia Shi-Lu (Tanjong Pagar),"The first is that many Singaporeans who are in the programme would like to know how long this programme would be continued and whether there are any parameters for determining what is the period that this programme will run, whether there will be a limit to it, and if there are any parameters which will determine this.",2,14,012-002-093-021-005-014,87
2015-07-14,Sign-up Rate for ActiveSG,012-002-093-021-005,Dr Chia Shi-Lu (Tanjong Pagar),"The second is that there is some feedback about how we can best expand the use of ActiveSG. There have been calls to allow the use of these credits, for example, to participate in so-called privately organised events, such as marathons and cycling events and so on. There have also been some calls, for example, to allow the use of credits for people to spectate at sports events, for example, at the recently-concluded SEA Games. So, I was wondering whether the Ministry would consider thinking about some other avenues in which ActiveSG credits can be used.",3,15,012-002-093-021-005-015,88
2015-07-14,Sign-up Rate for ActiveSG,012-002-093-021-005,Mr Lawrence Wong,"  Madam, on the first question on the duration of the programme, there are two different parts.",1,16,012-002-093-021-005-016,89
2015-07-14,Sign-up Rate for ActiveSG,012-002-093-021-005,Mr Lawrence Wong,"One, ActiveSG itself will continue forever. It is not a programme. ActiveSG is really meant as a national movement in the way we want to excite, mobilise and provide opportunities for people to participate in sports. So, it is core to what we are doing in the Ministry and in Sports Singapore.",2,17,012-002-093-021-005-017,90
2015-07-14,Sign-up Rate for ActiveSG,012-002-093-021-005,Mr Lawrence Wong,"I believe the Member is talking about the credits, whether there is a time expiration to the credit, and the answer is no. We will let people take their time to use their credits.",3,18,012-002-093-021-005-018,91
2015-07-14,Sign-up Rate for ActiveSG,012-002-093-021-005,Mr Lawrence Wong,"As to the usage of the credits, whether it can be broadened to a wider range of activities, my sense is that I would not want to use the credits just to watch sports events because that was not the purpose of the credits. The purpose of the credits was to encourage people to take part in sports and that is why we have allowed the credits to be used specifically for SportSG facilities in our sports centres as well as programmes within the centres. We can consider whether or not this can be expanded to a broader range of activities, but our main intention is to get people to want to participate in sports.",4,19,012-002-093-021-005-019,92
2015-07-14,Benefits of Smart Nation Project for Persons with Disabilities,012-002-093-021-006,Ms Chia Yong Yong,"<span style=""color  rgb(0, 0, 0); background-color  transparent;"">  asked the Minister for Social and Family Development (a) how will the Smart Nation project benefit persons with disabilities; and (b) whether there will be initiatives that build assistive technology capabilities within the social service sector and increase access of persons with disabilities to technology and assistive technology devices. </span>",1,1,012-002-093-021-006-001,93
2015-07-14,Benefits of Smart Nation Project for Persons with Disabilities,012-002-093-021-006,The Minister for Social and Family Development (Mr Tan Chuan-Jin),"  Mdm Speaker, technology can be a very important enabler for persons with disabilities. As Singapore strives to become a Smart Nation, persons with disabilities would be able to benefit from a broad range of initiatives. In addition, the Government will have specific initiatives on infocomm and assistive technology to help persons with disabilities make use of suitable technology devices and solutions in their daily living, education, employment and interactions with others and in whatever areas that we think that we could apply those technologies in.",1,2,012-002-093-021-006-002,94
2015-07-14,Benefits of Smart Nation Project for Persons with Disabilities,012-002-093-021-006,The Minister for Social and Family Development (Mr Tan Chuan-Jin),,2,3,012-002-093-021-006-003,95
