Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2023-02-07,014-001-095-082-031,014-001-095-082,31,Financial Impact from Ongoing Administration of Sun Cable,,WANA,
2023-02-07,014-001-095-082-032,014-001-095-082,32,Publication of Audit Findings into SPH Media Trust's Inflated Circulation Numbers,,WANA,
2023-02-07,014-001-095-082-033,014-001-095-082,33,Monthly Household Income as Consideration for HDB Rental Levels for Those on Parenthood Provisional Housing Scheme,,WANA,
2023-02-07,014-001-095-082-034,014-001-095-082,34,Adjusting BTO Flat Balloting Chances to Ensure Good Mix of Applicants in Each Estate,,WANA,
2023-02-07,014-001-095-082-035,014-001-095-082,35,Proportion of Thefts in Supermarkets Involving Theft of Milk Powder,,WANA,
2023-02-07,014-001-095-082-036,014-001-095-082,36,Anti-mould Paint for HDB Flat Exterior Walls for Flats Built Near Humidity Sinks,,WANA,
2023-02-07,014-001-095-082-037,014-001-095-082,37,Extension of Heightened Safety Period to Ensure Continued Workplace Safety,,WANA,
2023-02-07,014-001-095-082-038,014-001-095-082,38,Proportion of Workforce Offered Work-from-home Arrangements,,WANA,
2023-02-07,014-001-095-082-039,014-001-095-082,39,Naming of Keppel Offshore & Marine Staff Given Stern Warning over Probe into Petroleo Brasileiro Bribery Case,,WANA,
2023-02-07,014-001-095-082-040,014-001-095-082,40,Transfer of Institutional Knowledge as SLA takes Over State Land Management within HDB Estates,,WANA,
2023-02-07,014-001-095-082-041,014-001-095-082,41,Number of Vacant School Sites and Average Length of Time of Vacancy,,WANA,
2023-02-07,014-001-095-082-042,014-001-095-082,42,Drug Offenders and Traffickers under Ages of 14 and 16,,WANA,
2023-02-07,014-001-095-082-043,014-001-095-082,43,Data on Locally Trained Medical Doctors Accepted into Residency Programmes,,WANA,
2023-02-07,014-001-095-082-044,014-001-095-082,44,"Data on Pay Gap between ITE, Polytechnic and University Graduates",,WANA,
2023-02-07,014-001-095-082-045,014-001-095-082,45,Cases of Singapore Companies Convicted of Corruption Overseas and Prosecuted in Singapore,,WA,
2023-02-07,014-001-095-082-046,014-001-095-082,46,Leveraging Artificial Intelligence Technology to Increase Accessibility of Government Services,,WA,
2023-02-07,014-001-095-082-047,014-001-095-082,47,Household Formation Trends and Shift in Average Number of Persons Per Household,,WA,
2023-02-07,014-001-095-082-048,014-001-095-082,48,Resident Households where Male Spouse has No Income or Lower Income Compared to Female Spouse,,WA,
2023-02-07,014-001-095-082-049,014-001-095-082,49,Estimated Timeline to Complete Review and Checks on COVID-19-related Procurement and Expenditure,,WA,
2023-02-07,014-001-095-082-050,014-001-095-082,50,Property Taxes Collected and Reasons for Rise in Annual Values of Residential Properties,,WA,
2023-02-07,014-001-095-082-051,014-001-095-082,51,Reports of Employers Acting Unfairly towards NSmen with Reservist Obligations,,WA,
2023-02-07,014-001-095-082-052,014-001-095-082,52,Verification of Mental or Physical Health of Inmate against Public Hospital Records at Time of Admission,,WA,
2023-02-07,014-001-095-082-053,014-001-095-082,53,"Case of Man Awarded $20,000 for being Wrongly Imprisoned in 2017",,WA,
2023-02-07,014-001-095-082-054,014-001-095-082,54,Number of Road Traffic Accidents Involving Car-sharing Vehicles and Resulting in Casualties in 2021 and 2022,,WA,
2023-02-07,014-001-095-082-055,014-001-095-082,55,Stricter Measures to Prevent Smuggling of Opium through or into Singapore,,WA,
2023-02-07,014-001-095-082-056,014-001-095-082,56,Long-Term Visit Pass Applications for Family Members to Assist with Care Responsibilities in Singapore,,WA,
2023-02-07,014-001-095-082-057,014-001-095-082,57,Details on Fire at East Coast Road on 9 January 2023 where Pit Cover of Fire Hydrant was Stuck,,WA,
2023-02-07,014-001-095-082-058,014-001-095-082,58,Review of Inheritance (Family Provision) Act 1966 to Allow Extension of Legal Duty of Natural Parent to Maintain Illegitimate Child After Death,,WA,
2023-02-07,014-001-095-082-059,014-001-095-082,59,Plans for Review of Criminal Disclosure Obligations in Criminal Procedure Code 2010,,WA,
2023-02-07,014-001-095-082-060,014-001-095-082,60,Updates on Recommendations in Committee of Privileges' Report Presented to Parliament on 10 February 2022,,WA,
2023-02-07,014-001-095-082-061,014-001-095-082,61,Impact of Anticipated Drought and Bushfires in Australia on Singapore's Food Import,,WA,
2023-02-07,014-001-095-082-062,014-001-095-082,62,Projected Funding for Biotech Sector in Next Decade,,WA,
2023-02-07,014-001-095-082-063,014-001-095-082,63,Measures to Ensure Safe Passage of Ships in Singapore Strait,,WA,
2023-02-07,014-001-095-082-064,014-001-095-082,64,Installation of Noise Barriers on MRT Tracks near Residential Areas and Proposal to Reduce Train Speed near Residential Areas,,WA,
2023-02-07,014-001-095-082-065,014-001-095-082,65,Tests on Water Sources for Presence of Micro-plastics Contamination,,WA,
2023-02-07,014-001-095-082-066,014-001-095-082,66,Impact of Packaging Partnership Programme and Resource Sustainability Act on Amount of Single-use Plastics Produced,,WA,
2023-02-07,014-001-095-082-067,014-001-095-082,67,Offence for Leaving Vehicle Engines Idling and Whether it Applies to Electric Vehicles,,WA,
2023-02-07,014-001-095-082-068,014-001-095-082,68,Reports Received on High-rise Littering Involving Faeces since 2017,,WA,
2023-02-07,014-001-095-082-069,014-001-095-082,69,Progress of Nationwide Reusable Dining-ware Scheme,,WA,
2023-02-07,014-001-095-082-070,014-001-095-082,70,Manage Use of Artificial Intelligence Bots in Schools,,WA,
2023-02-07,014-001-095-082-071,014-001-095-082,71,Reasons for Widening Salary Gap Between University and Non-university Graduates,,WA,
2023-02-07,014-001-095-082-072,014-001-095-082,72,Primary 1 Registrations made Under Phase 2A and 2B Broken Down by Type of Eligibility,,WA,
2023-02-07,014-001-095-082-073,014-001-095-082,73,Balloting in Primary Schools in Phase 2B in 2022 and Vacancies versus Registrants in Phase 2B in Last 10 Years,,WA,
2023-02-07,014-001-095-082-074,014-001-095-082,74,Plans to Leverage of Artificial Intelligence Technology to Support Learning for Students,,WA,
2023-02-07,014-001-095-082-075,014-001-095-082,75,Complaints of Abuse or Neglect of Children Made to National Anti-Violence and Sexual Harassment Helpline,,WA,
2023-02-07,014-001-095-082-076,014-001-095-082,76,Number of Students with Chronic Absenteeism Helped through Enhanced Step-Up Programme,,WA,
2023-02-07,014-001-095-082-077,014-001-095-082,77,Enforcement Actions against Abuse of Car Park Label Scheme Meant for Disabled Persons or Their Caregivers,,WA,
2023-02-07,014-001-095-082-078,014-001-095-082,78,Sufficiency of Manpower and Specialised Skills in Government Hospitals and Measures to Attract Quality Professionals,,WA,
2023-02-07,014-001-095-082-079,014-001-095-082,79,Take-up Rate of COVID-19 Vaccination for Children Below Age Five and Number of Reported Adverse Reactions,,WA,
2023-02-07,014-001-095-082-080,014-001-095-082,80,Ensuring Ethical Standards amongst Those Working in Mental Healthcare Sector,,WA,
2023-02-07,014-001-095-082-081,014-001-095-082,81,Impact of Bioswales and Rain Gardens on Premature Deterioration of External Finishes of HDB Flats,,WA,
2023-02-07,014-001-095-082-082,014-001-095-082,82,Warranty on External Paintwork for New HDB BTO Developments and Incidence of Warranty Claims,,WA,
2023-02-07,014-001-095-082-083,014-001-095-082,83,Factors Accounting for 74% Increase in Land Development Costs for HDB BTOs,,WA,
2023-02-07,014-001-095-082-084,014-001-095-082,84,Corporate Culture in SPH Media Trust,,WA,
2023-02-07,014-001-095-082-085,014-001-095-082,85,Legal Safety Nets for Companies and Individuals against Non-disclosure of Sponsored Social Media Content,,WA,
2023-02-07,014-001-095-082-086,014-001-095-082,86,Update on Improving Living Conditions in Migrant Worker Dormitories,,WA,
2023-02-07,014-001-095-082-087,014-001-095-082,87,"Number of Singaporeans above Age 65 in Employment, Their Salary Range and Industries",,WA,
2023-02-07,014-001-095-082-088,014-001-095-082,88,Measures to Maintain Racial Harmony and Security in Migrant Workers Dormitories,,WA,
2023-02-07,014-001-095-082-089,014-001-095-082,89,Clarification by Minister for Home Affairs and Law,Written Statement,WS,
