Date,Title,Topic_CID,Speaker,Text,Seq,Topic_Seq,Speeches_CID,Sitting_Seq
2018-02-19,Update on Investigation into Possible Misuse of Funds at Tiong Bahru Football Club,013-001-094-060-001,Mrs Josephine Teo,We have gone ahead with those measures even though investigations are still on-going.,7,14,013-001-094-060-001-014,14
2018-02-19,Complaints of Wrongful Accusation Leading to Investigation of Innocent Parties,013-001-094-060-002,Mr Gan Thiam Poh,asked,1,1,013-001-094-060-002-001,15
2018-02-19,Complaints of Wrongful Accusation Leading to Investigation of Innocent Parties,013-001-094-060-002,The Second Minister for Home Affairs (Mrs Josephine Teo) (for the Minister for Home Affairs),"  Mr Speaker, Sir, when a Police report is made accusing a person of a crime, it is the Police’s responsibility to conduct a thorough investigation and establish the facts. The Police will then take further actions based on the findings. This includes placing a person under arrest. The Police do not make arrests based simply on allegations by a complainant.",1,2,013-001-094-060-002-002,16
2018-02-19,Complaints of Wrongful Accusation Leading to Investigation of Innocent Parties,013-001-094-060-002,The Second Minister for Home Affairs (Mrs Josephine Teo) (for the Minister for Home Affairs),,2,3,013-001-094-060-002-003,17
2018-02-19,Complaints of Wrongful Accusation Leading to Investigation of Innocent Parties,013-001-094-060-002,The Second Minister for Home Affairs (Mrs Josephine Teo) (for the Minister for Home Affairs),"Deliberately giving wrong or false information to mislead the Police is an offence under section 182 of the Penal Code. A person who is convicted of such an offence can be jailed for up to a year, fined up to $5,000, or both.",3,4,013-001-094-060-002-004,18
2018-02-19,Complaints of Wrongful Accusation Leading to Investigation of Innocent Parties,013-001-094-060-002,The Second Minister for Home Affairs (Mrs Josephine Teo) (for the Minister for Home Affairs),,4,5,013-001-094-060-002-005,19
2018-02-19,Complaints of Wrongful Accusation Leading to Investigation of Innocent Parties,013-001-094-060-002,The Second Minister for Home Affairs (Mrs Josephine Teo) (for the Minister for Home Affairs),"In the past five years, there were on average about 200 cases each year of persons providing false information to public servants, including the Police. The action taken against such persons depends on the facts of each case and whether it appears that there was deliberate intention. In cases where the false report resulted in a significant waste of public resources, offenders may be prosecuted in Court.",5,6,013-001-094-060-002-006,20
2018-02-19,Complaints of Wrongful Accusation Leading to Investigation of Innocent Parties,013-001-094-060-002,The Second Minister for Home Affairs (Mrs Josephine Teo) (for the Minister for Home Affairs),,6,7,013-001-094-060-002-007,21
2018-02-19,Complaints of Wrongful Accusation Leading to Investigation of Innocent Parties,013-001-094-060-002,The Second Minister for Home Affairs (Mrs Josephine Teo) (for the Minister for Home Affairs),The wrongfully accused party may also take up civil suits against those who have wilfully or wrongfully provided false information against them.,7,8,013-001-094-060-002-008,22
2018-02-19,Complaints of Wrongful Accusation Leading to Investigation of Innocent Parties,013-001-094-060-002,Mr Gan Thiam Poh (Ang Mo Kio), ,1,9,013-001-094-060-002-009,23
2018-02-19,Complaints of Wrongful Accusation Leading to Investigation of Innocent Parties,013-001-094-060-002,Mrs Josephine Teo,"  Speaker, Sir, I would like to assure the Member that if and when the Police does decide to make an arrest, it must have grounds to believe that the person is not wrongly accused. If the Police's investigation leads them to the conclusion that there is nothing untoward about the person's conduct that would warrant an arrest, then they would not go ahead with an arrest.",1,10,013-001-094-060-002-010,24
2018-02-19,Complaints of Wrongful Accusation Leading to Investigation of Innocent Parties,013-001-094-060-002,Mrs Josephine Teo,,2,11,013-001-094-060-002-011,25
2018-02-19,Complaints of Wrongful Accusation Leading to Investigation of Innocent Parties,013-001-094-060-002,Mrs Josephine Teo,"I do not know the specifics of the case that the Member has brought up. But I want to give the assurance that Police only goes ahead with an arrest if they have reason to believe that the person has conducted an offence that is arrestable. If upon further investigation, they draw a different conclusion, that is a separate matter from them having to make the arrest in the first place. But to make an arrest in the first place, the Police must have reason to believe that an arrestable offence has been committed.",3,12,013-001-094-060-002-012,26
2018-02-19,Invitation of Members of Parliament to School Events,013-001-094-060-003,Mr Leon Perera,asked,1,1,013-001-094-060-003-001,27
2018-02-19,Invitation of Members of Parliament to School Events,013-001-094-060-003,The Senior Minister of State for Education (Dr Janil Puthucheary),"<strong style=""color  rgb(0, 0, 0); background-color  transparent;"">(for the Minister for Education)</strong>",1,2,013-001-094-060-003-002,28
2018-02-19,Invitation of Members of Parliament to School Events,013-001-094-060-003,Mr Leon Perera (Non-Constituency Member), ,1,3,013-001-094-060-003-003,29
2018-02-19,Invitation of Members of Parliament to School Events,013-001-094-060-003,Dr Janil Puthucheary, ,1,4,013-001-094-060-003-004,30
2018-02-19,Invitation of Members of Parliament to School Events,013-001-094-060-003,Mr Leon Perera, ,1,5,013-001-094-060-003-005,31
2018-02-19,Invitation of Members of Parliament to School Events,013-001-094-060-003,Dr Janil Puthucheary,"  Mr Speaker, I thank Mr Perera for providing some clarity over and above his initial Parliamentary Question, that what he is hoping for is for Members of Parliament to attend and speak at school events in their political capacity. This is not appropriate. Schools are to be kept free of partisan politics.",1,6,013-001-094-060-003-006,32
2018-02-19,Invitation of Members of Parliament to School Events,013-001-094-060-003,Dr Janil Puthucheary,,2,7,013-001-094-060-003-007,33
2018-02-19,Invitation of Members of Parliament to School Events,013-001-094-060-003,Dr Janil Puthucheary,"The framing that the Member made in the supplementary question suggests that actually, the intention is for him or whoever he is speaking on behalf of, his party, to attend and represent political views. The words he used were ""political debate"". This is not intention of what we do in schools.",3,8,013-001-094-060-003-008,34
2018-02-19,Invitation of Members of Parliament to School Events,013-001-094-060-003,Dr Janil Puthucheary,,4,9,013-001-094-060-003-009,35
2018-02-19,Invitation of Members of Parliament to School Events,013-001-094-060-003,Dr Janil Puthucheary,"If the Member would like to make a case as to why there should be partisan politics in schools, then I think that is the case that he should make. We take the view that partisan politics should be kept out of schools.",5,10,013-001-094-060-003-010,36
2018-02-19,Long-term Monitoring of Children and Youths who Have Experienced Sudden Death of Peers,013-001-094-060-004,Ms Joan Pereira,asked,1,1,013-001-094-060-004-001,37
2018-02-19,Long-term Monitoring of Children and Youths who Have Experienced Sudden Death of Peers,013-001-094-060-004,The Senior Parliamentary Secretary to the Ministers for Education (Ms Low Yen Ling) (for the Minister for Education),"  Mr Speaker, Sir, when a death occurs, school teachers and school counsellors will identify and attend to students who are affected immediately. Schools also work closely with the parents of the affected students and share with them how they can provide emotional support for their children.",1,2,013-001-094-060-004-002,38
2018-02-19,Long-term Monitoring of Children and Youths who Have Experienced Sudden Death of Peers,013-001-094-060-004,The Senior Parliamentary Secretary to the Ministers for Education (Ms Low Yen Ling) (for the Minister for Education),"Teachers continue to monitor the well-being of the students and look out for signs of distress. The students are taught coping strategies and encouraged to seek help. Peers are also reminded to look out for and support one another. If teachers or parents find that the students require further support, they will refer the students to the school counsellor. All school counsellors are equipped with the knowledge and skills to help students cope with grief and loss.",2,3,013-001-094-060-004-003,39
2018-02-19,Long-term Monitoring of Children and Youths who Have Experienced Sudden Death of Peers,013-001-094-060-004,The Senior Parliamentary Secretary to the Ministers for Education (Ms Low Yen Ling) (for the Minister for Education),"If the students continue to show signs of distress or have difficulty coping, they will be referred for follow-up with medical professionals.",3,4,013-001-094-060-004-004,40
2018-02-19,Long-term Monitoring of Children and Youths who Have Experienced Sudden Death of Peers,013-001-094-060-004,Ms Joan Pereira (Tanjong Pagar), ,1,5,013-001-094-060-004-005,41
2018-02-19,Long-term Monitoring of Children and Youths who Have Experienced Sudden Death of Peers,013-001-094-060-004,Ms Low Yen Ling,"  Mr Speaker, I want to thank the Member Ms Joan Perera for her supplementary question. When the student death of a student occurs, the Principal will ascertain the facts of the incident before breaking the news to the staff as soon as possible. I would like to assure Joan Pereira that the teachers will be provided with key information of the case and will be briefed.",1,6,013-001-094-060-004-006,42
2018-02-19,Long-term Monitoring of Children and Youths who Have Experienced Sudden Death of Peers,013-001-094-060-004,Ms Low Yen Ling,,2,7,013-001-094-060-004-007,43
2018-02-19,Long-term Monitoring of Children and Youths who Have Experienced Sudden Death of Peers,013-001-094-060-004,Ms Low Yen Ling,"An example of the steps that schools have already taken would be reaching out to the bereaved family; a second example is what are the additional steps that the school will take. For example, how do they intend to break the news to the affected students, making arrangements to assist students, staff and teachers to attend the wake. Another thing that the teachers will be supported in terms of information, is schools will advise the teachers to direct any queries from the parents or the members of the public to the Principal or designated staff. Teachers will also be prepped for possible reactions and they will be advised on how they can better support students.",3,8,013-001-094-060-004-008,44
2018-02-19,Long-term Monitoring of Children and Youths who Have Experienced Sudden Death of Peers,013-001-094-060-004,Ms Low Yen Ling,,4,9,013-001-094-060-004-009,45
2018-02-19,Long-term Monitoring of Children and Youths who Have Experienced Sudden Death of Peers,013-001-094-060-004,Ms Low Yen Ling,"It may be likely that the Principal and staff may not have all the relevant information at the first meeting. But I want to assure Ms Joan Pereira that information will be updated and shared as and when available. This is important to ensure that the Principal, staff and teachers in school will have the information at hand to counter or even dispel any rumours or misinformation. The teachers can also use this information to look out for students, watch out for affected students, and refer students who need additional support for help.",5,10,013-001-094-060-004-010,46
2018-02-19,Enhancing Public Awareness of Special Needs Children and Needs of Their Parents and Care-givers,013-001-094-060-005,Dr Tan Wu Meng,asked,1,1,013-001-094-060-005-001,47
2018-02-19,Enhancing Public Awareness of Special Needs Children and Needs of Their Parents and Care-givers,013-001-094-060-005,The Senior Parliamentary Secretary to the Minister for Social and Family Development (Assoc Prof Dr Muhammad Faishal Ibrahim) (for the Minister for Social and Family Development),"  Mr Speaker, there are several public education efforts underway to create greater awareness of the aspirations and needs of persons with disabilities, including special needs children and their care-givers.",1,2,013-001-094-060-005-002,48
2018-02-19,Enhancing Public Awareness of Special Needs Children and Needs of Their Parents and Care-givers,013-001-094-060-005,The Senior Parliamentary Secretary to the Minister for Social and Family Development (Assoc Prof Dr Muhammad Faishal Ibrahim) (for the Minister for Social and Family Development),,2,3,013-001-094-060-005-003,49
2018-02-19,Enhancing Public Awareness of Special Needs Children and Needs of Their Parents and Care-givers,013-001-094-060-005,The Senior Parliamentary Secretary to the Minister for Social and Family Development (Assoc Prof Dr Muhammad Faishal Ibrahim) (for the Minister for Social and Family Development),"One such effort is NCSS’ ""See the True Me"" campaign, a five-year public education initiative that started in 2016 to promote the inclusion of persons with disabilities in Singapore. The campaign aims to create greater awareness and improve understanding of persons with disabilities, including children with special needs. Over the last two years, NCSS has also held campaigns promoting inclusiveness across various platforms which reached over 3 million people in Singapore and engaged about 95,000 members of the public.",3,4,013-001-094-060-005-004,50
2018-02-19,Enhancing Public Awareness of Special Needs Children and Needs of Their Parents and Care-givers,013-001-094-060-005,The Senior Parliamentary Secretary to the Minister for Social and Family Development (Assoc Prof Dr Muhammad Faishal Ibrahim) (for the Minister for Social and Family Development),"Building an inclusive society and raising the public’s awareness and understanding of persons with disabilities and their care-givers is a continuous work in progress. This is why the third Enabling Masterplan includes efforts that start with the young, so that we can nurture future generations of citizens who care for others. These efforts would need to extend to our built environment as well. For example, the building of inclusive playgrounds at our public parks has enabled children with special needs to play with other children and also serve as a platform to enhance awareness of children with disabilities.",4,5,013-001-094-060-005-005,51
2018-02-19,Enhancing Public Awareness of Special Needs Children and Needs of Their Parents and Care-givers,013-001-094-060-005,The Senior Parliamentary Secretary to the Minister for Social and Family Development (Assoc Prof Dr Muhammad Faishal Ibrahim) (for the Minister for Social and Family Development),"MSF works closely with other Government agencies, such as MOM, and the tripartite partners to encourage employers and the broad community to support parents in the workplace. When employers and co-workers are supportive and understanding of parents’ care-giving needs, this not only makes it easier for these parents to care for their children, including those with special needs, but also benefits employers by helping them attract and retain talent. Family-friendly practices can bring great benefit, including raising staff morale, productivity and loyalty.",5,6,013-001-094-060-005-006,52
2018-02-19,Enhancing Public Awareness of Special Needs Children and Needs of Their Parents and Care-givers,013-001-094-060-005,The Senior Parliamentary Secretary to the Minister for Social and Family Development (Assoc Prof Dr Muhammad Faishal Ibrahim) (for the Minister for Social and Family Development),"Employers can tap on various resources available to implement flexible work arrangements (FWAs). The Work-Life Grant provides employers with funding support to sustain FWAs and defray the costs of implementing these measures at the workplace. In addition, the tripartite partners have also jointly developed a Tripartite Standard on Flexible Work Arrangements to help job-seekers and employees identify progressive employers with strong support for FWAs.",6,7,013-001-094-060-005-007,53
2018-02-19,Enhancing Public Awareness of Special Needs Children and Needs of Their Parents and Care-givers,013-001-094-060-005,The Senior Parliamentary Secretary to the Minister for Social and Family Development (Assoc Prof Dr Muhammad Faishal Ibrahim) (for the Minister for Social and Family Development),"It is said that it takes a whole village to raise a child. In the same vein, we need the support and partnership of the people, private and public sectors to build a more inclusive society.",7,8,013-001-094-060-005-008,54
2018-02-19,Enhancing Public Awareness of Special Needs Children and Needs of Their Parents and Care-givers,013-001-094-060-005,Dr Tan Wu Meng (Jurong), ,1,9,013-001-094-060-005-009,55
2018-02-19,Enhancing Public Awareness of Special Needs Children and Needs of Their Parents and Care-givers,013-001-094-060-005,Assoc Prof Dr Muhammad Faishal Ibrahim, ,1,10,013-001-094-060-005-010,56
2018-02-19,Enhancing Public Awareness of Special Needs Children and Needs of Their Parents and Care-givers,013-001-094-060-005,Ms Denise Phua Lay Peng (Jalan Besar),"  Speaker, I thank the Senior Parliamentary Secretary for his constant support for this community. I would like to ask, besides the campaigns which are usually more costly, can the Ministry promote public awareness of the disability and special needs sector with a bit more sustainable effort on a daily basis. For example, putting up more information using Smart Nation strategies at the public places of interest and also at places, such as MRT train stations, for example? I see that in quite a number of countries which are more progressive in this. That is one.",1,11,013-001-094-060-005-011,57
2018-02-19,Enhancing Public Awareness of Special Needs Children and Needs of Their Parents and Care-givers,013-001-094-060-005,Ms Denise Phua Lay Peng (Jalan Besar),,2,12,013-001-094-060-005-012,58
2018-02-19,Enhancing Public Awareness of Special Needs Children and Needs of Their Parents and Care-givers,013-001-094-060-005,Ms Denise Phua Lay Peng (Jalan Besar),"The second is also if MSF would consider using good establishments or proven organisations, such as the PGO, to include younger people with disabilities in their efforts so that as they reach out to the elderly, some of whom are disabled, they are also able to reach out to the younger ones who may be disabled or need some support by their family members.",3,13,013-001-094-060-005-013,59
2018-02-19,Enhancing Public Awareness of Special Needs Children and Needs of Their Parents and Care-givers,013-001-094-060-005,Ms Denise Phua Lay Peng (Jalan Besar),,4,14,013-001-094-060-005-014,60
2018-02-19,Enhancing Public Awareness of Special Needs Children and Needs of Their Parents and Care-givers,013-001-094-060-005,Ms Denise Phua Lay Peng (Jalan Besar),"So, just two efforts  one, more public awareness at more public places; second, using proven establishments to support these public awareness efforts.",5,15,013-001-094-060-005-015,61
2018-02-19,Enhancing Public Awareness of Special Needs Children and Needs of Their Parents and Care-givers,013-001-094-060-005,Assoc Prof Dr Muhammad Faishal Ibrahim,"  Sir, I thank the Member for the suggestions and we will consider them. And I would like to share, as I have said earlier, we have gone through the ""See the True Me"" campaign. If Members have the time, please take a look at the YouTube videos. It is not only something that we want to relate to people, but I am very heartened to see the number of views that we have recorded since we launched the different videos, and the support that we get from the community. We will continue to do this and we will also look at areas where we can put posters and messages, as suggested by the Member, to see how we can reach out to more people. So, it is important for us to work together.",1,16,013-001-094-060-005-016,62
2018-02-19,Enhancing Public Awareness of Special Needs Children and Needs of Their Parents and Care-givers,013-001-094-060-005,Assoc Prof Dr Muhammad Faishal Ibrahim,,2,17,013-001-094-060-005-017,63
2018-02-19,Enhancing Public Awareness of Special Needs Children and Needs of Their Parents and Care-givers,013-001-094-060-005,Assoc Prof Dr Muhammad Faishal Ibrahim,"Secondly, about using established modes of engagement, I am very sure someone who visits a home, including the PGO officers, when he or she sees someone who needs help because of disability, be it children of seniors, that will be a stimulant for us to look at it. For example, in my area, there has been more than one occasion where my PGO officers shared with me and we have gone down to see how we can help the families better.",3,18,013-001-094-060-005-018,64
2018-02-19,Enhancing Public Awareness of Special Needs Children and Needs of Their Parents and Care-givers,013-001-094-060-005,Assoc Prof Dr Muhammad Faishal Ibrahim,,4,19,013-001-094-060-005-019,65
2018-02-19,Enhancing Public Awareness of Special Needs Children and Needs of Their Parents and Care-givers,013-001-094-060-005,Assoc Prof Dr Muhammad Faishal Ibrahim,"So, we will do all we can to make Singapore more inclusive. Nevertheless, I am very heartened that we have Members in this House who care and continue to work with us to make Singapore a more inclusive society.",5,20,013-001-094-060-005-020,66
2018-02-19,Criteria to Determine Childcare and Pre-school Subsidies,013-001-094-060-006,Mr Darryl David,asked,1,1,013-001-094-060-006-001,67
2018-02-19,Criteria to Determine Childcare and Pre-school Subsidies,013-001-094-060-006,The Minister for Social and Family Development (Mr Desmond Lee),"  Mr Speaker, Sir, providing affordable and quality pre-school services for parents is a key priority for the Government. In reviewing the affordability of pre-schools for families, we take into account fee levels in the pre-school sector; household needs and incomes; as well as various Government schemes, apart from direct subsidies, which contribute to the affordability of pre-school.",1,2,013-001-094-060-006-002,68
2018-02-19,Criteria to Determine Childcare and Pre-school Subsidies,013-001-094-060-006,The Minister for Social and Family Development (Mr Desmond Lee),,2,3,013-001-094-060-006-003,69
2018-02-19,Criteria to Determine Childcare and Pre-school Subsidies,013-001-094-060-006,The Minister for Social and Family Development (Mr Desmond Lee),"To defray the cost of childcare for families, the Government provides a universal Basic Subsidy of $150 per month, or $300 per month for working mothers. These are available for all Singapore citizen children.",3,4,013-001-094-060-006-004,70
2018-02-19,Criteria to Determine Childcare and Pre-school Subsidies,013-001-094-060-006,The Minister for Social and Family Development (Mr Desmond Lee),,4,5,013-001-094-060-006-005,71
2018-02-19,Criteria to Determine Childcare and Pre-school Subsidies,013-001-094-060-006,The Minister for Social and Family Development (Mr Desmond Lee),"In 2013, the Government reviewed childcare subsidies to better support low- to middle income families. An Additional Subsidy was introduced to support working mothers whose monthly household income is $7,500 and below, or whose per capita income is $1,875 and below. Lower income families and larger families receive more subsidy. Together with the Basic Subsidy, a low-income family can pay as little as a few dollars a month for pre-school.",5,6,013-001-094-060-006-006,72
2018-02-19,Criteria to Determine Childcare and Pre-school Subsidies,013-001-094-060-006,The Minister for Social and Family Development (Mr Desmond Lee),,6,7,013-001-094-060-006-007,73
2018-02-19,Criteria to Determine Childcare and Pre-school Subsidies,013-001-094-060-006,The Minister for Social and Family Development (Mr Desmond Lee),"In 2015, we also enhanced the Kindergarten Fee Assistance Scheme (KiFAS) to benefit more families whose children are enrolled in kindergartens run by the Anchor Operators or by MOE. Kindergartens offer shorter focused education programmes and are generally more affordable, with a median fee of $170 today. Families with monthly household income of $6,000 and below, or per capita income of $1,500 and below, can benefit from KiFAS.",7,8,013-001-094-060-006-008,74
2018-02-19,Criteria to Determine Childcare and Pre-school Subsidies,013-001-094-060-006,The Minister for Social and Family Development (Mr Desmond Lee),,8,9,013-001-094-060-006-009,75
2018-02-19,Criteria to Determine Childcare and Pre-school Subsidies,013-001-094-060-006,The Minister for Social and Family Development (Mr Desmond Lee),"Apart from these subsidies, the Government provides support to defray the costs of child-raising. These include the Baby Bonus Cash Gift of $8,000 to $10,000 per child, and the Child Development Account to which the Government contributes up to $6,000 to $18,000 per child, depending on the child’s birth order and co-savings by parents. Parents can tap on these measures to help pay for part of the needs of their children, including healthcare and pre-school.",9,10,013-001-094-060-006-010,76
2018-02-19,Criteria to Determine Childcare and Pre-school Subsidies,013-001-094-060-006,The Minister for Social and Family Development (Mr Desmond Lee),,10,11,013-001-094-060-006-011,77
2018-02-19,Criteria to Determine Childcare and Pre-school Subsidies,013-001-094-060-006,The Minister for Social and Family Development (Mr Desmond Lee),"In addition, we will continue to make good quality pre-school affordable through MOE Kindergartens, as well as pre-schools under the Anchor Operator (AOP) and Partner Operator (POP) schemes. Fees that pre-schools under the AOP and POP schemes can charge are subject to fee caps, to remain affordable. For example, the fees at AOPs are capped at $720 for full-day childcare and $160 for kindergartens, before GST. A family with a monthly household income of $2,500 or less with a child enrolled in an AOP centre can pay as little as $3 for full-day childcare and $1 for kindergarten services per month, after subsidies. These Government-run and supported preschools now make up almost half of the market, from just one-third of the market five years ago, and have helped to stabilise pre-school fees. These operators are projected to make up two-thirds of the market by 2023.",11,12,013-001-094-060-006-012,78
2018-02-19,Criteria to Determine Childcare and Pre-school Subsidies,013-001-094-060-006,The Minister for Social and Family Development (Mr Desmond Lee),,12,13,013-001-094-060-006-013,79
2018-02-19,Criteria to Determine Childcare and Pre-school Subsidies,013-001-094-060-006,The Minister for Social and Family Development (Mr Desmond Lee),"Through these series of measures, we seek to keep pre-school services affordable, especially to middle and lower income households. We will continue to review our policies to ensure that quality pre-school remains accessible and affordable for families.",13,14,013-001-094-060-006-014,80
2018-02-19,Criteria to Determine Childcare and Pre-school Subsidies,013-001-094-060-006,Mr Darryl David (Ang Mo Kio),"  I thank the Minister for his comprehensive reply. Indeed, it is heartening to see that the Government has been making progress in the area of supporting parents from different socio-economic status in the course of their journey as parents. I have two supplementary questions, Mr Speaker.",1,15,013-001-094-060-006-015,81
2018-02-19,Criteria to Determine Childcare and Pre-school Subsidies,013-001-094-060-006,Mr Darryl David (Ang Mo Kio),,2,16,013-001-094-060-006-016,82
2018-02-19,Criteria to Determine Childcare and Pre-school Subsidies,013-001-094-060-006,Mr Darryl David (Ang Mo Kio),"First of all, could the Minister shed some light, in light of perhaps changing circumstances and the rising cost of living, on when the next review of subsidies would be due?",3,17,013-001-094-060-006-017,83
2018-02-19,Criteria to Determine Childcare and Pre-school Subsidies,013-001-094-060-006,Mr Darryl David (Ang Mo Kio),,4,18,013-001-094-060-006-018,84
2018-02-19,Criteria to Determine Childcare and Pre-school Subsidies,013-001-094-060-006,Mr Darryl David (Ang Mo Kio),"My second question is to perhaps assess the support that is given to non-working mothers or mothers who are working part-time. I do understand the logic that when the parents are working full-time that, therefore, they would need the support of childcare. But in some of my visits and interactions with the residents, the feedback I have received is that there could be many reasons why a parent chooses to work part-time or is unable to work, and it does not necessarily mean that they require any less support with regard to quality childcare and quality early childhood education.",5,19,013-001-094-060-006-019,85
2018-02-19,Criteria to Determine Childcare and Pre-school Subsidies,013-001-094-060-006,Mr Darryl David (Ang Mo Kio),,6,20,013-001-094-060-006-020,86
2018-02-19,Criteria to Determine Childcare and Pre-school Subsidies,013-001-094-060-006,Mr Darryl David (Ang Mo Kio),I hope the Minister could shed some light on these two areas.,7,21,013-001-094-060-006-021,87
2018-02-19,Criteria to Determine Childcare and Pre-school Subsidies,013-001-094-060-006,Mr Desmond Lee,"  Mr Speaker, Sir, on the first question, we continue to review not just the adequacy of the basic and additional subsidies, but we continue to review the whole suite of measures. As I have articulated earlier, both the direct subsidies to the child but also the indirect measures, such as through Baby Bonus, CDA policies which were only recently amended, a couple of years ago, as well as the subsidies to operators to help them keep fees low and affordable for Singaporean children.",1,22,013-001-094-060-006-022,88
2018-02-19,Criteria to Determine Childcare and Pre-school Subsidies,013-001-094-060-006,Mr Desmond Lee,,2,23,013-001-094-060-006-023,89
2018-02-19,Criteria to Determine Childcare and Pre-school Subsidies,013-001-094-060-006,Mr Desmond Lee,"On the Member's second point, the purpose of tiering the basic subsidies and additional subsidies in the way that we have articulated earlier is to provide support to mothers who work and, therefore, need full-day childcare. For those who do not work or who work part-time, there is the possibility of putting their children in half-day kindergarten services.",3,24,013-001-094-060-006-024,90
2018-02-19,Criteria to Determine Childcare and Pre-school Subsidies,013-001-094-060-006,Mr Desmond Lee,,4,25,013-001-094-060-006-025,91
2018-02-19,Criteria to Determine Childcare and Pre-school Subsidies,013-001-094-060-006,Mr Desmond Lee,"Having said that, I think the Member is quite right that there are a variety of reasons that may prevent a mother from going to work full-time and, hence, benefiting directly from these subsidies. ECDA will look at all appeals on a case-by-case basis and we have given exemptions to those who can provide reasons to the childcare centre and with supporting documents, such as retrenchments and through health reasons or their other care-giving obligations. So, certainly, we want to support not just working mothers but mothers who may, for various circumstances and exigencies, be unable to do so and, therefore, need support for childcare.",5,26,013-001-094-060-006-026,92
2018-02-19,Impact of Singapore Bank Loans to Coal Power Projects on Government's Carbon Emission Commitments,013-001-094-060-007,Asst Prof Mahdev Mohan,asked,1,1,013-001-094-060-007-001,93
2018-02-19,Impact of Singapore Bank Loans to Coal Power Projects on Government's Carbon Emission Commitments,013-001-094-060-007,The Minister for Education (Higher Education and Skills) and Second Minister for Defence (Mr Ong Ye Kung) (for the Prime Minister),"  Mr Speaker, recent media reports have noted local banks’ financing of coal power projects in the region, and asked if this is at odds with the global push to shift to cleaner sources of energy.",1,2,013-001-094-060-007-002,94
2018-02-19,Impact of Singapore Bank Loans to Coal Power Projects on Government's Carbon Emission Commitments,013-001-094-060-007,The Minister for Education (Higher Education and Skills) and Second Minister for Defence (Mr Ong Ye Kung) (for the Prime Minister),,2,3,013-001-094-060-007-003,95
