Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2023-10-03,014-002-095-113-052,014-002-095-113,52,Postal Ballots Received from Overseas Voters after 11 September 2023 Deadline,,WA,
2023-10-03,014-002-095-113-053,014-002-095-113,53,Upper and Lower Limits of Salaries for Civil Servants Suspended on Reduced Pay,,WA,
2023-10-03,014-002-095-113-054,014-002-095-113,54,Strengthening Role of Singapore Exchange in Helping SMEs Gain Access to Overseas Capital Markets,,WA,
2023-10-03,014-002-095-113-055,014-002-095-113,55,Standardised Training on Procurement Procedures for All Officers across Public Service,,WA,
2023-10-03,014-002-095-113-056,014-002-095-113,56,Expanding Duty of Directors in Companies Act 1967 to Include Environmental Impact of Company Operations,,WA,
2023-10-03,014-002-095-113-057,014-002-095-113,57,Attendance at ASEAN Air Chiefs Conference in Naypyidaw in September 2023,,WA,
2023-10-03,014-002-095-113-058,014-002-095-113,58,Immigration Checks on Hand-carried and Checked Baggage of Travellers Arriving via Private Jets,,WA,
2023-10-03,014-002-095-113-059,014-002-095-113,59,Steps to Prevent Money Launderers from Purchasing Luxury Cars in Singapore to Launder Money,,WA,
2023-10-03,014-002-095-113-060,014-002-095-113,60,Use of Artificial Intelligence in Singapore Police Force's Enforcement Work,,WA,
2023-10-03,014-002-095-113-061,014-002-095-113,61,Singaporean Prison Inmates Aged 21 and Above Serving Sentence of 12 Months or Less,,WA,
2023-10-03,014-002-095-113-062,014-002-095-113,62,Ensuring High Maintenance Standard of Air-conditioning Systems on MRT Trains,,WA,
2023-10-03,014-002-095-113-063,014-002-095-113,63,Data on Profitability of Public Transport Operators and Their Generated Returns on Invested Capital,,WA,
2023-10-03,014-002-095-113-064,014-002-095-113,64,Incidence of Departing Flights Having to Offload Passenger Baggage Due to Poor Weather Conditions,,WA,
2023-10-03,014-002-095-113-065,014-002-095-113,65,Plans to Increase Transport Connectivity in Keat Hong and Brickland in Chua Chu Kang with Opening of NS3A Brickland MRT Station,,WA,
2023-10-03,014-002-095-113-066,014-002-095-113,66,Considerations for Extensions of Electric Vehicle Early Adoption Incentive and Additional Registration Fee Floor from 1 January 2024,,WA,
2023-10-03,014-002-095-113-067,014-002-095-113,67,Time Taken to Downgrade Food Hygiene Ratings of Food Outlets in Nanyang Girls School and Shangri-La Hotel after Food Poisoning Incidents,,WA,
2023-10-03,014-002-095-113-068,014-002-095-113,68,Percentage of Schools and Tertiary Institutions with Lactation Facilities for Nursing Mothers,,WA,
2023-10-03,014-002-095-113-069,014-002-095-113,69,Results of Survey of Preschool Operators Administered in Mid-2022,,WA,
2023-10-03,014-002-095-113-070,014-002-095-113,70,Portal for Verifying Authenticity of Halal Certificates Issued by MUIS,,WA,
2023-10-03,014-002-095-113-071,014-002-095-113,71,Spot Cooling Non-air-conditioned B2 and C Class Wards in Public Hospitals,,WA,
2023-10-03,014-002-095-113-072,014-002-095-113,72,Youths Seeking Counselling and Mental Health Support after Succumbing to Scams,,WA,
2023-10-03,014-002-095-113-073,014-002-095-113,73,Public Health Challenge of Loneliness among Older Adults,,WA,
2023-10-03,014-002-095-113-074,014-002-095-113,74,Number of Medical Doctors and Specialists Leaving Public Medical Institutions for Private Practice and Measures to Retain Them,,WA,
2023-10-03,014-002-095-113-075,014-002-095-113,75,Incentives for Coffee Shop Operators Which Managed to Replace Sole Halal Food Stall after Original Vendor Ceased Operation,,WA,
2023-10-03,014-002-095-113-076,014-002-095-113,76,"Offices, Business Parks and Mixed Developments' Non-compliance with Provision on Lactation Rooms under BCA's Code on Accessibility in Built Environment 2019",,WA,
2023-10-03,014-002-095-113-077,014-002-095-113,77,Wood Morning Singapore Exhibition Depicting Children's Cartoon Characters and Toys,,WA,
2023-10-03,014-002-095-113-078,014-002-095-113,78,Mental Health Support Provided to Retired Team Singapore and eSports Athletes,,WA,
2023-10-03,014-002-095-113-079,014-002-095-113,79,Help for Employees Affected by Recent Retrenchments in Financial Services and Information and Communications Sectors,,WA,
2023-10-03,014-002-095-113-080,014-002-095-113,80,Security Measures to Prevent Scams Siphoning Off Funds from CPF Accounts,,WA,
2023-10-03,014-002-095-113-081,014-002-095-113,81,Action against Employers Making Unfounded or False Accusations against Migrant Domestic Workers,,WA,
2023-10-03,014-002-095-113-082,014-002-095-113,82,Adoption of Recommendations by Humanitarian Organization for Migration Economics on Migrant Domestic Workers,,WA,
2023-10-03,014-002-095-113-083,014-002-095-113,83,"Clarification by Minister, Prime Minister's Office and Second Minister for Finance and National Development",Written statement,WS,
